trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples,dwell_time,first_fixation,regression_count
18,food,food,19_high_calorie,left,19,f/19.jpg,1756819793479,1756819799609,6130,649.0000000350417,368.00000001661357,648.9999999999999,367.99999999999994,49,-960,-1,0
21,food,food,5_low_calorie,left,5,f/5.jpg,1756819802844,1756819809040,6196,648.9999999999999,367.99999999999994,649.0000000000001,368.00000000000006,47,920,1,0
24,food,food,20_high_calorie,left,20,f/20.jpg,1756819811845,1756819817999,6154,649.0000000000001,368.00000000000006,648.9999999999999,367.99999999999994,43,-840,-1,0
27,food,food,6_low_calorie,left,6,f/6.jpg,1756819820804,1756819826957,6153,648.9999999999999,367.99999999999994,648.9999999999999,367.99999999999994,48,940,1,0
30,food,food,11_high_calorie,left,11,f/11.jpg,1756819829760,1756819835874,6114,648.9999999999999,367.99999999999994,649.0000000000001,368.00000000000006,48,-940,-1,0
33,food,food,18_high_calorie,left,18,f/18.jpg,1756819838878,1756819845014,6136,649.0000000000001,368.00000000000006,649.0000000000001,368.00000000000006,48,-940,-1,0
36,food,food,9_high_calorie,left,9,f/9.jpg,1756819848017,1756819854167,6150,649.0000000000001,368.00000000000006,648.9999999999999,367.99999999999994,47,-920,-1,0
39,food,food,7_low_calorie,left,7,f/7.jpg,1756819857171,1756819863365,6194,648.9999999999999,368,648.9999999999999,367.99999999999994,49,960,1,0
42,food,food,13_high_calorie,left,13,f/13.jpg,1756819866369,1756819872493,6124,648.9999999999999,367.99999999999994,649.0000000000001,368.00000000000006,45,-880,-1,0
45,food,food,8_low_calorie,left,8,f/8.jpg,1756819875546,1756819881671,6125,649.0000000000001,368,649.0000000000001,368.00000000000006,49,960,1,0
48,food,food,15_high_calorie,left,15,f/15.jpg,1756819884676,1756819890875,6199,649.0000000000001,368.00000000000006,649.0000000000001,368,33,-640,-1,0
51,food,food,2_low_calorie,left,2,f/2.jpg,1756819893881,1756819900016,6135,648.9999999999999,367.99999999999994,649.0000000000001,368.00000000000006,52,1020,1,0
54,food,food,12_high_calorie,left,12,f/12.jpg,1756819903020,1756819909182,6162,649.0000000000001,368.00000000000006,649.0000000000001,368.00000000000006,52,-1020,-1,0
57,food,food,17_high_calorie,left,17,f/17.jpg,1756819912386,1756819918556,6170,649.0000000000001,368.00000000000006,649.0000000000001,368.00000000000006,54,-1060,-1,0
60,food,food,10_high_calorie,left,10,f/10.jpg,1756819921561,1756819927654,6093,649.0000000000001,368.00000000000006,649.0000000000001,368.00000000000006,53,-1040,-1,0
63,food,food,14_high_calorie,left,14,f/14.jpg,1756819930663,1756819936802,6139,649.0000000000001,368.00000000000006,648.9999999999999,368,45,-880,-1,0
66,food,food,1_low_calorie,left,1,f/1.jpg,1756819940005,1756819946181,6176,649.0000000000001,368.00000000000006,648.9999999999999,367.99999999999994,53,1040,1,0
69,food,food,16_high_calorie,left,16,f/16.jpg,1756819948984,1756819955062,6078,648.9999999999999,368,648.9999999999999,367.99999999999994,53,-1040,-1,0
72,food,food,4_low_calorie,left,4,f/4.jpg,1756819957866,1756819964002,6136,648.9999999999999,367.99999999999994,649,367.99999999999994,43,840,1,0
75,food,food,3_low_calorie,left,3,f/3.jpg,1756819967007,1756819973174,6167,648.9999999999999,367.99999999999994,649.0000000000001,368,53,1040,1,0
87,body,body,2_fat,left,2,b/2.jpg,1756820079243,1756820085380,6137,650.0000000000359,368.00000000001836,650.0000000000001,368.00000000000006,49,-960,-1,0
90,body,body,21_thin,left,21,b/21.jpg,1756820088191,1756820094321,6130,650.0000000000001,368.00000000000006,649.9999999999999,368.00000000000006,50,980,1,0
93,body,body,16_thin,left,16,b/16.jpg,1756820097526,1756820103688,6162,649.9999999999999,368.00000000000006,649.9999999999999,367.99999999999994,48,940,1,0
96,body,body,1_fat,left,1,b/1.jpg,1756820106891,1756820113036,6145,649.9999999999999,368.00000000000006,650.0000000000001,367.99999999999994,43,-840,-1,0
99,body,body,24_thin,left,24,b/24.jpg,1756820116243,1756820122462,6219,650.0000000000001,367.99999999999994,649.9999999999999,368.00000000000006,43,840,1,0
102,body,body,5_fat,left,5,b/5.jpg,1756820125267,1756820131364,6097,649.9999999999999,368.00000000000006,650.0000000000001,368.00000000000006,51,-1000,-1,0
105,body,body,9_fat,left,9,b/9.jpg,1756820134569,1756820140665,6096,650.0000000000001,368.00000000000006,649.9999999999999,368.00000000000006,35,-680,-1,0
108,body,body,17_thin,left,17,b/17.jpg,1756820143470,1756820149679,6209,649.9999999999999,368.00000000000006,650.0000000000001,367.99999999999994,41,800,1,0
111,body,body,25_thin,left,25,b/25.jpg,1756820152482,1756820158641,6159,650.0000000000001,367.99999999999994,649.9999999999999,367.99999999999994,45,880,1,0
114,body,body,12_thin,left,12,b/12.jpg,1756820161445,1756820167617,6172,649.9999999999999,367.99999999999994,649.9999999999999,368.00000000000006,51,1000,1,0
117,body,body,7_fat,left,7,b/7.jpg,1756820170621,1756820176786,6165,649.9999999999999,368.00000000000006,650.0000000000001,368.00000000000006,48,-940,-1,0
120,body,body,13_thin,left,13,b/13.jpg,1756820179590,1756820185774,6184,650.0000000000001,368.00000000000006,650.0000000000001,368.00000000000006,51,1000,1,0
123,body,body,15_thin,left,15,b/15.jpg,1756820188981,1756820195153,6172,650.0000000000001,368.00000000000006,649.9999999999999,368,51,1000,1,0
126,body,body,11_fat,left,11,b/11.jpg,1756820197958,1756820204110,6152,650,368.00000000000006,649.9999999999999,367.99999999999994,49,-960,-1,0
129,body,body,20_thin,left,20,b/20.jpg,1756820207344,1756820213473,6129,649.9999999999999,367.99999999999994,650.0000000000001,367.99999999999994,49,960,1,0
132,body,body,14_thin,left,14,b/14.jpg,1756820216276,1756820222378,6102,650,367.99999999999994,649.9999999999999,368.00000000000006,41,800,1,0
135,body,body,3_fat,left,3,b/3.jpg,1756820225383,1756820231559,6176,649.9999999999999,368.00000000000006,649.9999999999999,368.00000000000006,51,-1000,-1,0
138,body,body,23_thin,left,23,b/23.jpg,1756820234764,1756820240930,6166,649.9999999999999,368.00000000000006,650.0000000000001,367.99999999999994,48,940,1,0
141,body,body,10_fat,left,10,b/10.jpg,1756820243734,1756820249846,6112,650,367.99999999999994,650.0000000000001,367.99999999999994,49,-960,-1,0
144,body,body,4_fat,left,4,b/4.jpg,1756820252651,1756820258739,6088,650.0000000000001,367.99999999999994,649.9999999999999,368.00000000000006,49,-960,-1,0
147,body,body,19_thin,left,19,b/19.jpg,1756820261542,1756820267656,6114,650,368.00000000000006,650.0000000000001,367.99999999999994,40,780,1,0
150,body,body,6_fat,left,6,b/6.jpg,1756820270861,1756820276977,6116,650.0000000000001,367.99999999999994,649.9999999999999,368.00000000000006,41,-800,-1,0
