trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
18,food,food,high_calorie,left,18,f/18.jpg,1756380094227,1756380100291,6064,629.3365422281461,303.3769871114322,844.4492215409903,235.04718238806873,123
21,food,food,low_calorie,left,7,f/7.jpg,1756380103317,1756380109366,6049,884.2428685506264,368.3535588705634,1120.2667565043832,451.32075019248845,133
24,food,food,low_calorie,left,4,f/4.jpg,1756380112582,1756380118641,6059,889.1469826115813,323.0130189778034,1046.9422698425676,216.78989881865752,128
27,food,food,low_calorie,left,8,f/8.jpg,1756380121859,1756380127902,6043,967.5156924558653,180.33677082243003,939.0214304105829,303.2991227925545,132
30,food,food,high_calorie,left,12,f/12.jpg,1756380130726,1756380136753,6027,872.9683096429834,311.14310759360615,1039.314339588122,247.33196628320908,133
33,food,food,low_calorie,left,5,f/5.jpg,1756380139779,1756380145818,6039,946.6778583175166,244.1951126269492,819.7291929733693,411.06225219179174,136
36,food,food,high_calorie,left,9,f/9.jpg,1756380149029,1756380155081,6052,747.872547726884,411.4751648523062,771.5209935256748,497.94165064441063,132
39,food,food,low_calorie,left,2,f/2.jpg,1756380157901,1756380163952,6051,683.9058931010147,393.9355577121084,424.74982547497314,315.3748978253213,134
42,food,food,low_calorie,left,6,f/6.jpg,1756380167160,1756380173209,6049,611.4574775038448,239.83971390025113,1119.4250438928134,335.2359546767404,132
45,food,food,high_calorie,left,17,f/17.jpg,1756380176020,1756380182065,6045,837.4269080052013,256.4243253250783,1020.3915980850312,260.9723832740306,138
48,food,food,high_calorie,left,20,f/20.jpg,1756380185276,1756380191311,6035,901.1655649725233,198.63447685344082,578.1858508187221,170.17817003468178,133
51,food,food,low_calorie,left,1,f/1.jpg,1756380194132,1756380200183,6051,503.68222901190677,92.5912075431571,715.1829001704594,422.9393306846322,131
54,food,food,high_calorie,left,11,f/11.jpg,1756380202998,1756380209031,6033,747.8590159645418,298.3577535945857,822.4698678893814,506.3626109095033,129
57,food,food,high_calorie,left,10,f/10.jpg,1756380212054,1756380218092,6038,871.436322429179,474.39112679065335,999.3134391417368,263.220441203166,133
60,food,food,high_calorie,left,16,f/16.jpg,1756380221314,1756380227364,6050,932.2061545310696,305.1223408075467,968.1959095626203,383.1792065266575,132
63,food,food,high_calorie,left,14,f/14.jpg,1756380230181,1756380236237,6056,840.6966938037139,333.237722702863,657.923934912985,476.14264651400015,138
66,food,food,high_calorie,left,13,f/13.jpg,1756380239447,1756380245500,6053,828.3536355653068,489.83522809283,926.5522423478319,486.70619898380994,128
69,food,food,high_calorie,left,15,f/15.jpg,1756380248517,1756380254555,6038,992.641981258164,418.7406442786093,614.8538718995585,515.4183994124793,137
72,food,food,low_calorie,left,3,f/3.jpg,1756380257571,1756380263614,6043,656.1648199611323,423.2151285744781,1168.473032506818,218.27552036962945,127
75,food,food,high_calorie,left,19,f/19.jpg,1756380266427,1756380272472,6045,1122.6372777823187,297.1156419418915,873.1217961876598,231.82251075632587,132
78,body,body,fat,left,6,b/6.jpg,1756380275932,1756380281977,6045,970.223871846206,412.69174442951663,1099.707078633317,342.4695846154644,132
81,body,body,thin,left,21,b/21.jpg,1756380285187,1756380291222,6035,1085.7415461579442,333.39415874101246,1051.047845586746,532.5421173000161,125
84,body,body,fat,left,9,b/9.jpg,1756380294442,1756380300495,6053,810.5306134511382,407.4665422156223,839.63682498923,302.0114163666348,127
87,body,body,fat,left,1,b/1.jpg,1756380303713,1756380309754,6041,870.2617410760754,374.682690951167,867.4182386417581,215.7144121869819,131
90,body,body,thin,left,16,b/16.jpg,1756380312577,1756380318619,6042,690.5638285914055,204.36961493882953,425.43416218646627,305.56774731743417,131
93,body,body,fat,left,8,b/8.jpg,1756380321635,1756380327735,6100,543.8226261067464,310.92527342780716,1067.5755740106954,285.49793160621726,132
96,body,body,thin,left,13,b/13.jpg,1756380330745,1756380336785,6040,1004.0030565201079,252.55859634979728,599.3460302146831,335.5821188370702,128
99,body,body,thin,left,25,b/25.jpg,1756380339596,1756380345647,6051,599.9478070287503,303.5751379160986,863.9206890170873,450.8801150206872,126
102,body,body,thin,left,20,b/20.jpg,1756380348867,1756380354904,6037,814.3792791826893,352.06046566794686,783.1357266974667,97.6411340187152,133
105,body,body,thin,left,17,b/17.jpg,1756380357726,1756380363782,6056,833.9552832303017,162.89991048902937,1006.6252215387834,281.6954739091357,128
108,body,body,fat,left,2,b/2.jpg,1756380366804,1756380372871,6067,929.0876316404044,243.63220096121267,937.2070895938747,92.96172719889971,128
111,body,body,thin,left,15,b/15.jpg,1756380375895,1756380381937,6042,900.9601744240254,265.5639355258425,525.5603138689622,161.26104080925197,130
114,body,body,thin,left,14,b/14.jpg,1756380384741,1756380390799,6058,386.1809887228341,-36.41097546974016,747.1439862185082,308.9968894278424,129
117,body,body,fat,left,3,b/3.jpg,1756380393617,1756380399647,6030,529.7521801725177,252.80292032557844,878.913311703166,346.9052811890363,131
120,body,body,thin,left,18,b/18.jpg,1756380402870,1756380408914,6044,845.705187831467,325.0607358309126,-69.72583145077051,196.72899018217282,137
123,body,body,thin,left,22,b/22.jpg,1756380412118,1756380418173,6055,312.9263059401071,147.542512953477,892.1799755152258,309.146067236716,140
126,body,body,fat,left,7,b/7.jpg,1756380421187,1756380427231,6044,829.7362998311138,300.8246150668476,763.7197041194696,441.28952299145743,133
129,body,body,fat,left,4,b/4.jpg,1756380430036,1756380436097,6061,754.1729529119705,390.4939424039025,1031.8606567617644,302.6998114572682,134
132,body,body,thin,left,12,b/12.jpg,1756380438918,1756380444971,6053,876.7720182155385,404.24151733183845,661.4933065380269,205.99182105898288,138
