trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
15,food,food,high_calorie,left,13,f/13.jpg,1756189529875,1756189535906,6031,814.3535191034383,447.9168117661023,720.1030488395401,506.6987581472341,194
18,food,food,high_calorie,left,11,f/11.jpg,1756189538713,1756189544749,6036,821.2294645626154,632.1772008246833,684.1604594732497,585.651664379723,195
21,food,food,low_calorie,left,1,f/1.jpg,1756189547554,1756189553585,6031,808.3578844547792,619.1467209578307,346.4431064036036,556.6773543709744,195
24,food,food,high_calorie,left,18,f/18.jpg,1756189556791,1756189562823,6032,550.7359742857484,545.5499625387915,870.7342916290887,335.3938110450546,193
27,food,food,high_calorie,left,15,f/15.jpg,1756189566029,1756189572061,6032,910.4127190096012,361.00880605246755,1026.8587000690468,642.452254192082,195
30,food,food,high_calorie,left,10,f/10.jpg,1756189575266,1756189581296,6030,851.1076843652985,597.9671087589558,731.5608257729135,497.9318520996559,196
33,food,food,low_calorie,left,8,f/8.jpg,1756189584303,1756189590330,6027,706.2719956605283,477.1001546163577,680.7283605649869,607.1299973664215,197
36,food,food,high_calorie,left,19,f/19.jpg,1756189593534,1756189599567,6033,771.0067044384421,611.5958993424933,1055.902070350687,565.8764335195882,198
39,food,food,low_calorie,left,4,f/4.jpg,1756189602572,1756189608613,6041,997.4760278718676,569.7987427971226,825.7056071507135,501.4402122986271,198
42,food,food,low_calorie,left,5,f/5.jpg,1756189611818,1756189617854,6036,847.2365122441012,462.5386409464552,664.0794699071165,490.7091536130373,195
45,food,food,high_calorie,left,9,f/9.jpg,1756189621058,1756189627092,6034,717.5130472730116,494.83754805236225,1013.7538526058995,758.5879647020737,196
48,food,food,high_calorie,left,16,f/16.jpg,1756189630098,1756189636118,6020,932.0987043011144,611.1612006465755,1010.3679613756016,478.81702913989017,192
51,food,food,low_calorie,left,6,f/6.jpg,1756189639324,1756189645358,6034,866.0315529336258,511.3231251382791,585.82240660759,548.9573522951308,193
54,food,food,low_calorie,left,7,f/7.jpg,1756189648164,1756189654197,6033,683.4599453599793,568.2291003392022,873.8885803045915,606.8407595302381,194
57,food,food,high_calorie,left,12,f/12.jpg,1756189657002,1756189663035,6033,823.3155486261563,577.7920794361329,1004.2205642533788,646.1055866824414,194
60,food,food,high_calorie,left,14,f/14.jpg,1756189665839,1756189671872,6033,952.9372708083813,551.102510823492,824.1206820323903,489.4582791260177,196
63,food,food,low_calorie,left,2,f/2.jpg,1756189675077,1756189681110,6033,838.8534159155454,522.9709807258151,991.4429745400839,696.8601570040994,203
66,food,food,low_calorie,left,3,f/3.jpg,1756189683916,1756189689957,6041,996.7904984138793,663.9643415537694,1001.668501072798,521.2809063745169,196
69,food,food,high_calorie,left,17,f/17.jpg,1756189693161,1756189699192,6031,917.237036755881,588.8813216253976,794.8597077607205,640.7840714143238,198
72,food,food,high_calorie,left,20,f/20.jpg,1756189702396,1756189708428,6032,790.8432889552812,658.0264863676566,1078.3832817273772,506.8512728650526,195
75,body,body,thin,left,17,b/17.jpg,1756189713351,1756189719383,6032,1115.5006032506815,543.8703517637514,778.6417872543108,569.2896671146497,193
78,body,body,fat,left,1,b/1.jpg,1756189722588,1756189728622,6034,925.4057504025808,551.160062056367,1152.5260006424662,650.8835858109612,197
81,body,body,fat,left,11,b/11.jpg,1756189731427,1756189737463,6036,1141.1490081380416,668.6042275982554,811.1151022704928,652.4879735499401,194
84,body,body,thin,left,21,b/21.jpg,1756189740669,1756189746701,6032,845.8838903381641,633.1781702780723,841.2132948927157,660.7740786221084,195
87,body,body,fat,left,5,b/5.jpg,1756189749504,1756189755536,6032,883.9677480340875,637.6565167501714,1112.4306170130483,562.5030860344309,196
90,body,body,thin,left,20,b/20.jpg,1756189758741,1756189764764,6023,1038.786117026409,587.0373271950838,966.7480150924608,647.1134822003511,191
93,body,body,thin,left,15,b/15.jpg,1756189767969,1756189773998,6029,808.1315949661895,582.2356700147102,658.0777969840561,650.7867286079214,194
96,body,body,thin,left,22,b/22.jpg,1756189776802,1756189782825,6023,889.4058142664181,606.8978636341013,872.5171996853767,771.5082054839085,193
99,body,body,fat,left,4,b/4.jpg,1756189785830,1756189791860,6030,914.0975555776561,720.27917810894,903.1214488577763,574.2637727492332,198
102,body,body,thin,left,12,b/12.jpg,1756189794665,1756189800687,6022,1003.7499687756132,583.8506269192851,846.4640652293944,547.8044555182798,195
105,body,body,fat,left,6,b/6.jpg,1756189803492,1756189809528,6036,791.9318608432961,580.2919875327452,902.4664302648773,561.1376978780346,197
108,body,body,fat,left,9,b/9.jpg,1756189812534,1756189818570,6036,913.9005114088599,556.015863020942,787.5353399750204,610.2608187189608,198
111,body,body,thin,left,16,b/16.jpg,1756189821374,1756189827425,6051,858.7209744675756,668.3587003180029,903.9023761493181,553.3986070650092,193
