trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
18,food,food,high_calorie,left,19,f/19.jpg,1756197533947,1756197540047,6100,803.6477543122556,451.4006527175481,960.388267685228,505.6262657834133,80
21,food,food,high_calorie,left,12,f/12.jpg,1756197543076,1756197549211,6135,827.8568783469636,568.8632055731049,690.3771149513992,481.27506384134847,84
24,food,food,low_calorie,left,1,f/1.jpg,1756197552229,1756197558306,6077,741.8346160918379,474.7839500698952,993.3682284560858,498.77266323302746,74
27,food,food,high_calorie,left,11,f/11.jpg,1756197561323,1756197567428,6105,831.9774449135091,472.64740678640294,774.0497728102591,494.0711075810975,75
30,food,food,low_calorie,left,3,f/3.jpg,1756197570645,1756197576705,6060,770.0064971306962,454.4384954872623,864.008685249618,570.642106865228,70
33,food,food,low_calorie,left,5,f/5.jpg,1756197579729,1756197585863,6134,863.6754322545617,487.993489908668,1011.6866719313468,495.6297007237219,76
36,food,food,high_calorie,left,15,f/15.jpg,1756197589075,1756197595204,6129,944.3071436964603,459.4489056418285,797.954470069487,399.0627533408926,71
39,food,food,high_calorie,left,16,f/16.jpg,1756197598223,1756197604302,6079,735.6737452019995,429.1792006122522,601.2212162978394,467.8233745981881,79
42,food,food,low_calorie,left,4,f/4.jpg,1756197607317,1756197613393,6076,534.3886670468147,524.2436701280448,1039.7400772546746,452.64136544171697,77
45,food,food,high_calorie,left,9,f/9.jpg,1756197616414,1756197622500,6086,956.6602543092542,457.80984778711127,667.1999574651821,661.7198671175915,77
48,food,food,low_calorie,left,7,f/7.jpg,1756197625313,1756197631404,6091,578.4717618822509,654.2101453763358,880.2090625345256,223.98098101800562,71
51,food,food,low_calorie,left,2,f/2.jpg,1756197634413,1756197640509,6096,827.7271368170683,311.5484073852524,827.0685221347471,468.2704422518049,71
54,food,food,high_calorie,left,10,f/10.jpg,1756197643713,1756197649764,6051,810.1880074277514,439.60177246041815,546.7300673963232,477.662467207966,64
57,food,food,high_calorie,left,20,f/20.jpg,1756197652593,1756197658702,6109,672.1555507525371,478.6059127887052,511.10343821412465,441.7804013617239,64
60,food,food,high_calorie,left,17,f/17.jpg,1756197661518,1756197667590,6072,645.4250031417357,376.0937590857341,690.9525437199047,370.8752568697718,61
