trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
18,food,food,low_calorie,left,1,f/1.jpg,1756528537339,1756528543419,6080,818.8030624059168,332.7464595074865,906.0332278869113,392.10201502736476,63
21,food,food,low_calorie,left,2,f/2.jpg,1756528546438,1756528552554,6116,991.3958078114847,336.6999156310274,1059.2816848325795,316.7643872815808,64
24,food,food,low_calorie,left,3,f/3.jpg,1756528555569,1756528561678,6109,1032.393280650059,269.64883796990733,1083.8830835412343,361.147973819211,64
27,food,food,low_calorie,left,4,f/4.jpg,1756528564702,1756528570809,6107,1057.5614966348985,284.82576103781753,508.68567977316906,89.72147703887009,64
30,food,food,low_calorie,left,5,f/5.jpg,1756528573821,1756528579935,6114,568.6497881755879,256.66027105419545,865.2637251638531,411.95197867697743,64
33,food,food,low_calorie,left,6,f/6.jpg,1756528582967,1756528589077,6110,820.1554171379308,429.3399658429515,654.5559058226798,307.70377221259406,64
36,food,food,low_calorie,left,7,f/7.jpg,1756528592088,1756528598205,6117,628.0712171698806,313.3421793389192,627.9921784372837,314.67131858729533,64
39,food,food,low_calorie,left,8,f/8.jpg,1756528601223,1756528607313,6090,655.1971073025023,325.5707149062057,756.6552209007541,383.2852206771645,65
42,food,food,high_calorie,left,9,f/9.jpg,1756528610326,1756528616400,6074,732.3931488060822,331.6571046059446,803.5287794717118,304.5699115500524,65
45,food,food,high_calorie,left,10,f/10.jpg,1756528619406,1756528625531,6125,820.1816394664261,303.6299378794739,643.5857842447521,353.2771041240673,64
48,food,food,high_calorie,left,11,f/11.jpg,1756528628537,1756528634630,6093,602.3449478495519,377.7743442204311,854.333595724009,327.3680106418922,64
51,food,food,high_calorie,left,12,f/12.jpg,1756528637639,1756528643742,6103,840.5632324355122,355.9809510055341,910.8883411416584,288.76371304043033,65
54,food,food,high_calorie,left,13,f/13.jpg,1756528646766,1756528652859,6093,886.4690936379016,322.1806244310388,647.316798534516,335.6150338951074,65
57,food,food,high_calorie,left,14,f/14.jpg,1756528655877,1756528662001,6124,763.8034179414544,311.45380171029115,711.7967663069121,301.1892362474148,64
60,food,food,high_calorie,left,15,f/15.jpg,1756528665018,1756528671104,6086,768.9850735906869,346.169082162379,881.9609016280216,331.72470641991777,65
63,food,food,high_calorie,left,16,f/16.jpg,1756528674124,1756528680215,6091,911.6072708446253,335.67793455443945,797.7713728122089,414.7713434601913,65
66,food,food,high_calorie,left,17,f/17.jpg,1756528683237,1756528689364,6127,861.899625675135,375.51345299742235,899.5103585322156,174.0821633904706,65
69,food,food,high_calorie,left,18,f/18.jpg,1756528692375,1756528698466,6091,865.0511460733775,295.4104535490968,930.429596454642,195.07377528768123,65
72,food,food,high_calorie,left,19,f/19.jpg,1756528701474,1756528707569,6095,927.4720075746632,197.839671169552,949.1352211794755,229.7754624323308,65
75,food,food,high_calorie,left,20,f/20.jpg,1756528710588,1756528716671,6083,959.625789587803,287.585598895783,825.0492800079406,384.2486389158178,63
81,body,body,fat,left,1,b/1.jpg,1756528738961,1756528745063,6102,509.4241537731366,370.59953398719847,661.9090513793338,513.4984439997961,64
84,body,body,fat,left,2,b/2.jpg,1756528748081,1756528754191,6110,755.9567974245422,526.9469688874508,710.4766517440842,604.2547796843461,64
87,body,body,fat,left,3,b/3.jpg,1756528757220,1756528763314,6094,729.4431771092821,546.3851805027358,532.0518594538011,589.9076779376553,65
90,body,body,fat,left,4,b/4.jpg,1756528766335,1756528772460,6125,654.2223065913993,553.6560847965928,433.45260059775836,638.0611398189661,64
93,body,body,fat,left,5,b/5.jpg,1756528775480,1756528781575,6095,622.5511181317536,585.694972368801,767.0251580893334,449.5245665718079,64
96,body,body,fat,left,6,b/6.jpg,1756528784593,1756528790686,6093,676.1408131432474,536.3213337280697,613.5783797754026,576.0042009320315,64
99,body,body,fat,left,7,b/7.jpg,1756528793704,1756528799791,6087,575.0526475753976,629.4073630322285,582.9106889181554,525.2784757370349,64
102,body,body,fat,left,8,b/8.jpg,1756528802813,1756528808909,6096,499.59372417547775,593.7480593285543,553.3113688915143,399.9286120698565,63
105,body,body,fat,left,9,b/9.jpg,1756528811937,1756528818048,6111,490.1191761184784,480.1210146756998,810.8766531476296,162.95773477453383,65
108,body,body,fat,left,10,b/10.jpg,1756528821056,1756528827172,6116,683.9106687929752,296.5088797945409,455.3086354170883,429.08696425521697,63
111,body,body,fat,left,11,b/11.jpg,1756528830183,1756528836306,6123,527.909573357821,387.6210028621426,567.7935536347336,307.9169154717676,64
114,body,body,thin,left,12,b/12.jpg,1756528839324,1756528845431,6107,600.2634964128633,381.38172630276864,495.19019025223554,491.2948107333022,64
117,body,body,thin,left,13,b/13.jpg,1756528848445,1756528854555,6110,405.63267861996303,418.96076634832326,614.4053763310856,181.41360761710592,65
120,body,body,thin,left,14,b/14.jpg,1756528857567,1756528863672,6105,472.9234418705135,246.0563885732488,627.4336009618022,227.31926885649702,64
123,body,body,thin,left,15,b/15.jpg,1756528866689,1756528872776,6087,643.303538844377,179.70534542002753,625.6282320299453,328.47335823601804,64
126,body,body,thin,left,16,b/16.jpg,1756528875793,1756528881871,6078,592.8201529488259,270.9985057836983,757.6379276445691,108.9258454542731,64
129,body,body,thin,left,17,b/17.jpg,1756528884887,1756528890993,6106,799.2329473591557,94.80291313424752,875.7223693638778,161.32575277499586,64
132,body,body,thin,left,18,b/18.jpg,1756528894017,1756528900122,6105,708.3516217134749,110.32555325487684,759.1111706398046,322.8983160102523,65
135,body,body,thin,left,19,b/19.jpg,1756528903130,1756528909254,6124,626.8448304095494,410.1158035150678,453.20268854983453,506.6962054108152,63
138,body,body,thin,left,20,b/20.jpg,1756528912268,1756528918372,6104,616.7443140481355,343.26964566745073,610.815099378088,256.6761633608122,64
141,body,body,thin,left,21,b/21.jpg,1756528921384,1756528927495,6111,655.2187354358954,359.0476471071312,857.6666628187351,204.17662899784958,64
144,body,body,thin,left,22,b/22.jpg,1756528930519,1756528936636,6117,705.4853353057804,294.6011633028428,854.7380987948226,189.8434989331254,65
147,body,body,thin,left,23,b/23.jpg,1756528939653,1756528945744,6091,877.3773082808424,176.7181469781058,598.2375532671675,462.7930084358455,65
150,body,body,thin,left,24,b/24.jpg,1756528948759,1756528954863,6104,713.6928555439164,481.10456193931344,649.8047629786998,299.93793690084743,65
153,body,body,thin,left,25,b/25.jpg,1756528957878,1756528963970,6092,674.8884584756254,205.4113317857503,781.4054886501644,209.193255276639,63


# 眼动指标汇总
subject_id,f_gaze_time,f_first_gaze,f_regressive,b_gaze_time,b_first_gaze,b_regressive
eye-058,0,0,0,0,0,0
