trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples,dwell_time,first_fixation,regression_count
16,food,food,17_high_calorie,left,17,f/17.jpg,1758848064441,1758848070473,6032,1268.2230639404168,610.1659991256366,1149.4319683501535,554.8636816329267,129,440,-1,11
19,food,food,3_low_calorie,left,3,f/3.jpg,1758848073490,1758848079549,6059,1105.624309522187,657.2873265344055,802.9107449818598,552.1444201434413,116,-980,1,13
22,food,food,10_high_calorie,left,10,f/10.jpg,1758848082558,1758848088634,6076,889.9530088414066,544.8834136385418,942.9846472994466,573.6788262181025,134,-40,1,6
25,food,food,6_low_calorie,left,6,f/6.jpg,1758848091450,1758848097599,6149,978.778385618236,538.1147636190092,1337.2161849334132,445.34522818101317,124,1720,1,3
28,food,food,12_high_calorie,left,12,f/12.jpg,1758848100615,1758848106675,6060,1168.9666630733293,487.6267719173763,973.0783061774621,511.29185844793994,104,-880,-1,3
31,food,food,11_high_calorie,left,11,f/11.jpg,1758848109687,1758848115744,6057,1040.652398989391,524.179245125075,1073.1820372552509,919.3696731181366,109,-1840,-1,8
34,food,food,1_low_calorie,left,1,f/1.jpg,1758848118958,1758848125003,6045,1064.9706186761796,806.6902699968176,946.3103823486169,395.61526820732155,122,1120,0,11
37,food,food,7_low_calorie,left,7,f/7.jpg,1758848128009,1758848134057,6048,1012.6657534116417,430.379909005696,1212.6458428204012,572.547799149788,135,1120,1,11
40,food,food,4_low_calorie,left,4,f/4.jpg,1758848137261,1758848143342,6081,1136.5482115195214,577.7875630803812,1541.3562074723113,629.7222935657479,105,1280,1,5
43,food,food,16_high_calorie,left,16,f/16.jpg,1758848146558,1758848152608,6050,1345.004492362943,640.532828711644,1320.4610081154517,597.6095548799432,108,-240,0,6
46,food,food,15_high_calorie,left,15,f/15.jpg,1758848155418,1758848161482,6064,1220.2589291526035,580.9632606676864,1306.3276016040916,509.3151533204854,108,-1800,-1,2
49,food,food,14_high_calorie,left,14,f/14.jpg,1758848164498,1758848170570,6072,1022.8339249686594,567.4811146118293,1472.3426125354135,554.9262932360238,143,-340,-1,3
52,food,food,18_high_calorie,left,18,f/18.jpg,1758848173379,1758848179419,6040,1387.7624260781656,570.311828998334,1058.1515348119742,577.8230821783526,118,-2300,0,0
