trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples,dwell_time,first_fixation,regression_count
18,food,food,6_low_calorie,left,6,f/6.jpg,1756794331995,1756794338036,6041,980.3985372295066,389.15054510055785,928.7145392992912,600.7695881778453,200,-360,1,10
21,food,food,20_high_calorie,left,20,f/20.jpg,1756794341052,1756794347088,6036,888.0576437502696,547.6085746854117,841.033689875434,365.138497387475,183,2500,-1,7
24,food,food,13_high_calorie,left,13,f/13.jpg,1756794350098,1756794356136,6038,826.7082098306929,351.8692574641243,741.881496493069,554.3202591489613,179,1460,-1,5
27,food,food,3_low_calorie,left,3,f/3.jpg,1756794358941,1756794364972,6031,741.0239646600476,479.10752308286294,561.0396796430551,619.355352325662,180,-420,-1,6
30,food,food,15_high_calorie,left,15,f/15.jpg,1756794368187,1756794374223,6036,655.9976676648005,547.9031664228058,958.8692213489767,483.6804204690643,183,-1720,1,8
33,food,food,12_high_calorie,left,12,f/12.jpg,1756794377238,1756794383274,6036,877.7655019565105,345.4130662957433,811.6586950726937,432.05321665832975,201,160,-1,21
36,food,food,9_high_calorie,left,9,f/9.jpg,1756794386276,1756794392313,6037,863.1565247537889,436.7945772677109,880.1835946285888,422.15453131892116,186,1540,-1,4
39,food,food,2_low_calorie,left,2,f/2.jpg,1756794395335,1756794401363,6028,985.0630303498989,465.43994335198056,1044.5899254210194,507.8682060172853,194,1420,1,9
42,food,food,4_low_calorie,left,4,f/4.jpg,1756794404569,1756794410606,6037,981.1985466456207,465.9180536646425,796.4385493001146,426.3611229127284,195,1080,1,4
45,food,food,10_high_calorie,left,10,f/10.jpg,1756794413416,1756794419453,6037,717.9075215836533,348.9300223473868,754.7878805104672,508.1828457126336,174,240,1,5
48,food,food,1_low_calorie,left,1,f/1.jpg,1756794422668,1756794428702,6034,715.6042409528939,496.6527781991154,590.1019423410457,547.451038678059,181,-2440,-1,4
51,food,food,14_high_calorie,left,14,f/14.jpg,1756794431722,1756794437755,6033,627.5649562156668,570.5477829203387,894.0657991604656,497.316282009274,197,2180,1,3
54,food,food,7_low_calorie,left,7,f/7.jpg,1756794440780,1756794446817,6037,837.9818076947687,451.4265943192207,608.8315911837301,209.1986027719841,204,580,1,7
57,food,food,19_high_calorie,left,19,f/19.jpg,1756794449837,1756794455877,6040,632.6184027212201,300.75420640173417,547.3662137158033,448.3606889569016,188,1600,1,16
60,food,food,16_high_calorie,left,16,f/16.jpg,1756794458892,1756794464916,6024,629.5458912101345,355.78238985815676,803.4748007825997,409.05768484559366,192,3060,1,1
63,food,food,8_low_calorie,left,8,f/8.jpg,1756794468142,1756794474176,6034,821.7106517499972,416.0644015012274,1049.7936404211484,314.10841327215877,210,3720,1,1
66,food,food,17_high_calorie,left,17,f/17.jpg,1756794477186,1756794483234,6048,930.2120011952507,371.5782295876639,666.0153114038791,517.9694390417985,200,2700,-1,5
69,food,food,11_high_calorie,left,11,f/11.jpg,1756794486451,1756794492488,6037,861.3049347123603,416.93412926932984,873.7700435118257,538.215516058083,180,2220,-1,0
72,food,food,5_low_calorie,left,5,f/5.jpg,1756794495704,1756794501740,6036,1060.0272968462177,506.0705580498628,976.2932010018935,339.1504961303637,205,3460,1,4
75,food,food,18_high_calorie,left,18,f/18.jpg,1756794504965,1756794510987,6022,899.5447695353873,440.6346886109179,835.5624745680925,696.8233314824947,196,2500,-1,6
84,body,body,22_thin,left,22,b/22.jpg,1756794556400,1756794562440,6040,916.4198159325557,506.28782284010043,742.7259610636789,417.27952237286405,192,-2580,1,13
87,body,body,19_thin,left,19,b/19.jpg,1756794565463,1756794571498,6035,744.8028447917936,468.6749734486032,602.711598263324,502.72254550319593,187,-2040,-1,9
90,body,body,17_thin,left,17,b/17.jpg,1756794574715,1756794580748,6033,627.4276587733982,425.1383879591463,731.1207593627141,476.3642824621397,208,-2240,-1,10
93,body,body,5_fat,left,5,b/5.jpg,1756794583571,1756794589607,6036,724.1998406900608,500.90879622201453,743.1230360255126,414.2442504084636,181,-620,1,18
96,body,body,14_thin,left,14,b/14.jpg,1756794592428,1756794598445,6017,692.713272267395,503.946664718041,919.9157224525638,566.3673442721391,209,-960,-1,14
99,body,body,13_thin,left,13,b/13.jpg,1756794601659,1756794607687,6028,872.0113748282544,595.7957514245483,750.528196342263,748.0770533193856,192,-1920,1,9
102,body,body,12_thin,left,12,b/12.jpg,1756794610507,1756794616541,6034,724.3609059370394,692.7154738600904,1237.3263184142202,670.7469515262079,188,40,0,12
105,body,body,11_fat,left,11,b/11.jpg,1756794619365,1756794625391,6026,1050.3541792175301,526.1324785181598,599.3274977250901,573.5799192968647,203,1800,0,19
108,body,body,8_fat,left,8,b/8.jpg,1756794628395,1756794634427,6032,728.3986966624112,607.9289346706568,686.9862517496218,627.5182745796012,181,520,1,13
111,body,body,1_fat,left,1,b/1.jpg,1756794637434,1756794643477,6043,716.2914882181819,541.6902195370652,797.5898306592185,243.15623989769148,192,120,1,17
114,body,body,2_fat,left,2,b/2.jpg,1756794646498,1756794652541,6043,795.0395517104681,427.2701547126501,835.6999467787288,463.30776043444075,205,-20,-1,18
