trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
18,food,food,low_calorie,left,8,f/8.jpg,1756384166759,1756384172801,6042,985.6572630034534,470.99655649353195,790.2244555391228,399.965018092041,160
21,food,food,low_calorie,left,6,f/6.jpg,1756384176017,1756384182050,6033,732.9083043242441,598.9750782639609,994.2088372474087,479.64572459452756,159
24,food,food,high_calorie,left,14,f/14.jpg,1756384185280,1756384191326,6046,956.2276376142111,516.2164886532156,999.7625993785805,446.24071455322013,163
27,food,food,low_calorie,left,1,f/1.jpg,1756384194353,1756384200397,6044,788.2739504347871,654.1672536423688,801.7458295075047,314.6534464958373,161
30,food,food,high_calorie,left,15,f/15.jpg,1756384203604,1756384209638,6034,720.8394523450594,526.7695407618216,953.8524612315031,387.51949191862354,159
33,food,food,low_calorie,left,3,f/3.jpg,1756384212857,1756384218901,6044,923.6907391433658,390.0459277046983,1037.041073502542,595.7612322943247,157
36,food,food,high_calorie,left,20,f/20.jpg,1756384221720,1756384227766,6046,925.5535776200346,499.95484171304315,726.6553526536293,467.63221296953367,160
39,food,food,low_calorie,left,4,f/4.jpg,1756384230992,1756384237040,6048,761.0295639510862,585.1770818636378,441.58540019375505,728.9288735216948,156
42,food,food,high_calorie,left,18,f/18.jpg,1756384239864,1756384245908,6044,454.7797896468496,677.8496021558674,549.3004695995893,597.3374392125158,163
45,food,food,high_calorie,left,9,f/9.jpg,1756384248724,1756384254778,6054,684.1459565792567,574.6516796699618,664.0753195724187,500.06211960933047,157
48,food,food,low_calorie,left,7,f/7.jpg,1756384257797,1756384263832,6035,768.2634592811382,436.33421626208076,888.6654059580172,693.6391076461875,157
51,food,food,high_calorie,left,10,f/10.jpg,1756384266648,1756384272694,6046,835.0322566352035,576.4870758742426,959.397278170029,408.43634726255976,160
54,food,food,high_calorie,left,13,f/13.jpg,1756384275723,1756384281768,6045,943.0119660636951,388.8809930848171,863.7663616403054,418.0086848865026,159
57,food,food,low_calorie,left,5,f/5.jpg,1756384284585,1756384290614,6029,872.5897697518418,370.1875616112669,797.3124425862836,248.6269882484165,160
60,food,food,high_calorie,left,17,f/17.jpg,1756384293835,1756384299867,6032,819.3104193798913,342.97203598490916,931.6715754234492,427.3271138631003,163
63,food,food,high_calorie,left,12,f/12.jpg,1756384302897,1756384308943,6046,790.471318515427,598.1842946424131,486.6393604817323,691.59678292796,162
66,food,food,high_calorie,left,16,f/16.jpg,1756384312162,1756384318201,6039,495.68887540030715,786.7866232877543,594.3444093346023,669.3306313089466,159
69,food,food,low_calorie,left,2,f/2.jpg,1756384321414,1756384327460,6046,718.1005797645632,518.2389211107985,817.8870567117898,522.4500038889257,161
72,food,food,high_calorie,left,19,f/19.jpg,1756384330289,1756384336344,6055,864.2485724409021,518.4391198697914,1002.5060915716687,534.085240789876,163
75,food,food,high_calorie,left,11,f/11.jpg,1756384339377,1756384345412,6035,951.4708153440239,627.4303033053245,422.5855123383564,724.4308903310425,160
78,body,body,thin,left,18,b/18.jpg,1756384350690,1756384356732,6042,425.22570519206687,729.1249109144774,884.2928780135082,474.00557748136566,157
81,body,body,thin,left,17,b/17.jpg,1756384359755,1756384365797,6042,881.5119034795421,539.0786818726912,725.5002646483404,468.66671939930535,161
84,body,body,fat,left,7,b/7.jpg,1756384369017,1756384375060,6043,707.4913305050799,514.3439014560208,902.4132545850911,442.19433889216924,164
87,body,body,fat,left,9,b/9.jpg,1756384378071,1756384384123,6052,804.7224752013096,595.8583435749456,772.9790021344901,436.17466348318356,163
90,body,body,fat,left,1,b/1.jpg,1756384387151,1756384393203,6052,714.0929372639805,601.8246229464008,804.0790233762453,478.98724536156914,153
93,body,body,thin,left,14,b/14.jpg,1756384396224,1756384402273,6049,808.9784275568081,522.3932238811052,668.262509232472,639.3031278742128,161
96,body,body,thin,left,24,b/24.jpg,1756384405492,1756384411533,6041,826.2243146793206,511.03666890102596,892.6400547694336,476.0524803508241,162
99,body,body,fat,left,10,b/10.jpg,1756384414548,1756384420597,6049,920.6356844332555,460.91759860101996,934.2794990328895,585.1770521708683,160
102,body,body,thin,left,22,b/22.jpg,1756384423416,1756384429451,6035,860.1027797726341,666.2243642885533,731.1889231691989,291.3214552467209,160
105,body,body,fat,left,3,b/3.jpg,1756384432679,1756384438727,6048,839.0339136941348,342.46186043649936,894.255302982409,229.7157171236118,160
108,body,body,fat,left,4,b/4.jpg,1756384441746,1756384447788,6042,758.8030724467658,479.15787362679885,916.3545377632604,343.3279475397576,161
111,body,body,thin,left,13,b/13.jpg,1756384450811,1756384456855,6044,866.4778846357175,442.99396078070805,831.5147942476095,371.7560391662228,154
114,body,body,thin,left,23,b/23.jpg,1756384459669,1756384465712,6043,722.6458654494025,483.7110903207959,782.5874338084013,242.42263016943488,162
117,body,body,thin,left,16,b/16.jpg,1756384468742,1756384474767,6025,796.3196278553752,291.1471792281873,772.5108360806869,763.1973097177639,159
