trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples,dwell_time,first_fixation,regression_count
18,food,food,12_high_calorie,left,12,f/12.jpg,1757564084776,1757564090813,6037,923.1130800626393,561.469624132071,721.4542747955207,456.6308744520517,158,140,0,8
21,food,food,9_high_calorie,left,9,f/9.jpg,1757564093628,1757564099671,6043,800.2741132227742,437.8234944161455,855.3305266916298,387.28997317397267,160,-1960,-1,5
24,food,food,2_low_calorie,left,2,f/2.jpg,1757564102891,1757564108923,6032,833.9447264546492,419.229947300463,909.0589671346784,713.3281127108573,161,0,1,21
27,food,food,14_high_calorie,left,14,f/14.jpg,1757564111944,1757564117991,6047,914.6347420534905,539.2415838583613,978.1710377992434,260.58618807009236,160,-2580,-1,5
30,food,food,20_high_calorie,left,20,f/20.jpg,1757564121196,1757564127244,6048,749.66494118135,234.64721623226754,543.5723147931203,272.5581127396656,164,3080,-1,1
33,food,food,17_high_calorie,left,17,f/17.jpg,1757564130252,1757564136277,6025,448.2410802179577,280.97794728248516,568.2475371004095,280.3072779985029,167,3020,1,2
36,food,food,15_high_calorie,left,15,f/15.jpg,1757564139290,1757564145332,6042,529.7021357621306,278.02680179770334,931.4121308604682,281.76842838645337,162,-1760,1,5
39,food,food,7_low_calorie,left,7,f/7.jpg,1757564148349,1757564154394,6045,951.5698373474102,395.74081149485926,927.5160364057831,248.03506190997135,162,2000,1,13
42,food,food,11_high_calorie,left,11,f/11.jpg,1757564157411,1757564163463,6052,908.0957882907004,364.8598015619841,736.9865712266281,512.58273525146,166,-2420,-1,9
45,food,food,10_high_calorie,left,10,f/10.jpg,1757564166681,1757564172706,6025,636.6937769613141,487.7235286433652,429.3931321516095,204.39976864457765,169,1420,-1,5
48,food,food,13_high_calorie,left,13,f/13.jpg,1757564175523,1757564181550,6027,528.7542763915263,385.98570958174594,566.2281738840245,341.3515368928469,164,1800,1,8
51,food,food,3_low_calorie,left,3,f/3.jpg,1757564184764,1757564190808,6044,526.939153913551,315.39109228026484,923.1890780347939,284.1639107498414,167,1680,-1,1
54,food,food,4_low_calorie,left,4,f/4.jpg,1757564194015,1757564200063,6048,904.5241355437267,259.13430729745124,367.6716215959434,205.80552629790867,164,1260,1,2
57,food,food,1_low_calorie,left,1,f/1.jpg,1757564202883,1757564208917,6034,546.0017809300838,285.92823227444745,453.75254920708136,175.52073842431616,166,-2380,-1,1
60,food,food,6_low_calorie,left,6,f/6.jpg,1757564211743,1757564217785,6042,448.6153522058721,187.45881766571725,762.9348849819809,473.11450758135913,167,-2340,-1,5
63,food,food,19_high_calorie,left,19,f/19.jpg,1757564221008,1757564227049,6041,793.9048406903065,443.9241544045567,414.55139934216425,221.95179146620075,161,920,-1,11
66,food,food,5_low_calorie,left,5,f/5.jpg,1757564230055,1757564236097,6042,651.4893820249883,273.76657980476455,633.5400735902915,293.21996333388324,162,60,1,4
69,food,food,8_low_calorie,left,8,f/8.jpg,1757564239115,1757564245155,6040,794.4236274898163,301.49306936199315,950.7858423233616,622.1925641581505,169,1860,1,5
72,food,food,16_high_calorie,left,16,f/16.jpg,1757564248384,1757564254435,6051,772.7475414414897,480.0238798229542,880.5641466800377,278.0540327838589,164,-1640,-1,6
75,food,food,18_high_calorie,left,18,f/18.jpg,1757564257457,1757564263486,6029,871.1589829583658,283.6461837784137,699.9548837150322,331.5135383282321,165,-1920,-1,11
87,body,body,17_thin,left,17,b/17.jpg,1757564334539,1757564340579,6040,824.2097046888866,321.40047026061956,560.4539163563483,222.36521420977323,164,-80,0,15
90,body,body,18_thin,left,18,b/18.jpg,1757564343800,1757564349852,6052,658.787878788417,360.1405108765903,589.4505802408901,77.02763324712875,163,360,1,10
93,body,body,14_thin,left,14,b/14.jpg,1757564352681,1757564358734,6053,647.1482869484852,201.9463512805436,806.1988300001225,45.174725490319815,164,480,1,2
96,body,body,8_fat,left,8,b/8.jpg,1757564361754,1757564367777,6023,862.1484034429986,263.70218018872055,613.3102621174666,90.49541258217332,166,80,0,20
99,body,body,20_thin,left,20,b/20.jpg,1757564370781,1757564376826,6045,603.7666069359997,119.43597835326338,613.9664628856668,52.4604596730596,162,280,0,11
102,body,body,7_fat,left,7,b/7.jpg,1757564380031,1757564386062,6031,646.3368822207037,143.1041813892929,439.9385823107886,451.43478084375874,172,-380,-1,27
105,body,body,2_fat,left,2,b/2.jpg,1757564388879,1757564394926,6047,485.4167053347193,431.42259868244315,586.2787777343508,628.061809833661,163,-100,1,22
108,body,body,19_thin,left,19,b/19.jpg,1757564397757,1757564403791,6034,412.80866330274387,525.8859846718389,623.9296494934573,319.6695556895334,169,-320,0,16
111,body,body,15_thin,left,15,b/15.jpg,1757564406794,1757564412850,6056,587.1799466590977,278.3394035485863,656.6066700129244,520.0300331919623,165,-40,-1,17
114,body,body,24_thin,left,24,b/24.jpg,1757564416073,1757564422110,6037,464.36346414364067,543.5958470776027,1232.0736927774838,-55.77399647038631,162,320,0,12
117,body,body,3_fat,left,3,b/3.jpg,1757564425132,1757564431177,6045,1469.9373618333927,200.07791514591804,713.8655354323209,524.4016432099307,155,-320,0,17
120,body,body,12_thin,left,12,b/12.jpg,1757564434385,1757564440425,6040,640.7455331452305,526.217843504523,667.2248694248821,428.34596582839055,159,-760,1,22
123,body,body,5_fat,left,5,b/5.jpg,1757564443629,1757564449678,6049,527.7337030467679,388.4275778733952,482.4787818197233,390.4628793887379,165,1560,1,21
126,body,body,1_fat,left,1,b/1.jpg,1757564452499,1757564458550,6051,565.0511322820712,414.9360896175052,672.8992491831478,351.0502143049112,164,400,1,15
129,body,body,16_thin,left,16,b/16.jpg,1757564461766,1757564467811,6045,701.0733178322361,386.46894903305594,571.70518147952,540.9009212348365,163,-400,1,23
132,body,body,6_fat,left,6,b/6.jpg,1757564471032,1757564477087,6055,552.4721362696876,575.8390815466184,375.74707112160434,386.0750810444984,162,-360,0,9
135,body,body,9_fat,left,9,b/9.jpg,1757564480099,1757564486126,6027,514.1152841352999,279.5079523654837,980.9484068709897,272.4340054860582,162,-140,1,5
138,body,body,4_fat,left,4,b/4.jpg,1757564489336,1757564495369,6033,942.836740136996,300.5866043199939,1109.0505284621972,328.3317315119629,163,-20,0,0
141,body,body,11_fat,left,11,b/11.jpg,1757564498387,1757564504421,6034,1109.0366510896065,345.77607485036435,1000.886753900728,272.58457269780547,166,0,0,0
144,body,body,21_thin,left,21,b/21.jpg,1757564507430,1757564513482,6052,1054.0515324924081,241.57959447443773,1124.3218264029522,201.04397635596428,158,60,0,0
147,body,body,13_thin,left,13,b/13.jpg,1757564516705,1757564522766,6061,1166.3709396681722,-87.74381639622703,563.1318745659667,600.2554248234487,156,160,0,8
150,body,body,23_thin,left,23,b/23.jpg,1757564525982,1757564532022,6040,479.64593155839356,628.4814627894156,987.5846791346967,205.24686164061072,165,820,0,9
153,body,body,10_fat,left,10,b/10.jpg,1757564534836,1757564540865,6029,971.0618349265718,215.77125025807356,859.0306429960042,340.2079935685089,165,-500,0,16
156,body,body,25_thin,left,25,b/25.jpg,1757564543879,1757564549919,6040,797.5716244493368,356.39684291312324,819.0551738145896,175.36714337223174,165,-880,1,23
159,body,body,22_thin,left,22,b/22.jpg,1757564553144,1757564559182,6038,718.5065250690049,225.9094739521124,644.1060326282866,397.3046543451643,163,-1100,1,19
