trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
15,food,food,high_calorie,left,19,f/19.jpg,1756179092868,1756179098921,6053,888.0838241852323,463.1371118832561,706.695605880579,314.6154666771605,152
18,food,food,high_calorie,left,14,f/14.jpg,1756179101750,1756179107828,6078,783.4258826028886,308.0526524530809,465.1211986570845,291.9659158101545,124
21,food,food,low_calorie,left,7,f/7.jpg,1756179110853,1756179116921,6068,572.4583343924983,311.340113753185,795.6735320085309,303.85789589847246,130
24,food,food,low_calorie,left,8,f/8.jpg,1756179119726,1756179125777,6051,743.6505758258071,303.85509070271087,891.0943486570699,321.3729266121697,139
27,food,food,high_calorie,left,16,f/16.jpg,1756179128804,1756179134859,6055,834.6590347954357,316.7792089414333,440.14770153230285,304.34491822438554,139
30,food,food,low_calorie,left,2,f/2.jpg,1756179138077,1756179144130,6053,555.8523760424202,374.9143136177113,510.33937427108003,308.73651061366405,126
33,food,food,low_calorie,left,6,f/6.jpg,1756179147356,1756179153438,6082,757.5276543183043,429.3291021915766,867.1869255825808,328.1797396697267,111
36,food,food,high_calorie,left,18,f/18.jpg,1756179156259,1756179162314,6055,758.8585862245329,355.2944441729786,462.21220515643535,292.0763267999626,143
39,food,food,high_calorie,left,13,f/13.jpg,1756179165140,1756179171192,6052,537.4199932222806,301.4196832393978,798.4582353964843,319.43119308677467,146
42,food,food,high_calorie,left,17,f/17.jpg,1756179173998,1756179180093,6095,841.1931179576763,434.75937563081806,708.061851226114,307.275525784183,104
45,food,food,low_calorie,left,4,f/4.jpg,1756179183124,1756179189209,6085,704.7942829919468,304.29421078645686,798.8512296718447,338.692184719764,139
48,food,food,high_calorie,left,11,f/11.jpg,1756179192219,1756179198287,6068,750.8987631592867,372.79785272407975,457.0848752802398,316.79165771335147,138
51,food,food,high_calorie,left,12,f/12.jpg,1756179201311,1756179207361,6050,567.8577979276206,326.51191396518544,797.2817427571276,354.0551697619236,145
54,food,food,high_calorie,left,20,f/20.jpg,1756179210175,1756179216242,6067,759.670014787662,342.40771034372983,774.5661339637302,383.3374450307277,138
57,food,food,low_calorie,left,1,f/1.jpg,1756179219057,1756179225113,6056,712.6432028017313,340.7330437769258,456.84643849801205,395.5134902899905,138
60,food,food,high_calorie,left,10,f/10.jpg,1756179228142,1756179234197,6055,519.2601759058232,435.8077413926972,450.5361576217934,334.7754538776119,143
63,food,food,high_calorie,left,15,f/15.jpg,1756179237422,1756179243469,6047,523.2796378516555,323.12831934872054,472.1614157064844,332.7316237200119,131
66,food,food,low_calorie,left,3,f/3.jpg,1756179246493,1756179252561,6068,432.511513101028,303.3118949333535,1051.0289888840382,447.892909345768,138
69,food,food,high_calorie,left,9,f/9.jpg,1756179255382,1756179261450,6068,913.3791241575526,357.98382351252656,569.7592390704356,466.5180523092818,129
72,food,food,low_calorie,left,5,f/5.jpg,1756179264664,1756179270714,6050,563.5023969342359,503.9282767430645,648.978291995348,400.50894547327607,141
75,body,body,fat,left,4,b/4.jpg,1756179274650,1756179280710,6060,614.8036549626066,343.76771293133777,699.5674526839479,274.7415308542879,137
78,body,body,fat,left,7,b/7.jpg,1756179283728,1756179289765,6037,658.9181193646448,295.60592380251944,700.8942191656262,258.6504816845665,143
81,body,body,thin,left,13,b/13.jpg,1756179292972,1756179299019,6047,672.0717096363587,269.4903307519145,638.9999534413146,321.0589425811119,143
84,body,body,thin,left,19,b/19.jpg,1756179302041,1756179308123,6082,651.9668532441324,380.20418033855594,521.613010171022,276.7055737436105,141
87,body,body,thin,left,25,b/25.jpg,1756179311341,1756179317406,6065,606.3736868441049,278.8451996051489,503.142099854161,492.5523972710869,143
90,body,body,fat,left,10,b/10.jpg,1756179320223,1756179326261,6038,582.7060977050678,400.0653474434455,752.1859117031717,262.9998580452575,145
93,body,body,thin,left,14,b/14.jpg,1756179329270,1756179335356,6086,695.8732016819147,327.37981948077123,586.9583323626257,253.53678317234923,143
96,body,body,thin,left,23,b/23.jpg,1756179338587,1756179344643,6056,616.4448201994109,349.1042592757303,700.8028974672391,518.3485770126396,144
99,body,body,fat,left,5,b/5.jpg,1756179347856,1756179353896,6040,677.4698629276327,413.90352384432504,633.6962287841546,242.98446162604736,140
102,body,body,fat,left,2,b/2.jpg,1756179356902,1756179362969,6067,647.3125270812473,250.71788771681125,769.2896072360962,110.7466658023023,127
105,body,body,fat,left,11,b/11.jpg,1756179366174,1756179372246,6072,711.0714614414426,143.45661126421575,579.6549203888907,267.868307368862,139
108,body,body,thin,left,20,b/20.jpg,1756179375061,1756179381110,6049,619.132194648458,380.1997977792106,555.3975658485734,314.4190497807186,131
111,body,body,thin,left,12,b/12.jpg,1756179383928,1756179390029,6101,601.9374892854734,303.17694722000255,529.115219852075,284.19671875503434,92
114,body,body,thin,left,15,b/15.jpg,1756179392856,1756179398930,6074,589.0427068285144,297.4272473276264,365.0798975017696,435.7034678816246,140
117,body,body,thin,left,24,b/24.jpg,1756179401943,1756179408031,6088,467.3287017977899,441.0572653068148,492.481461912781,289.5175532091695,138
120,body,body,thin,left,22,b/22.jpg,1756179411250,1756179417299,6049,566.7999146726598,227.13719375839236,405.94269359279855,296.00462322125077,121
123,body,body,fat,left,9,b/9.jpg,1756179420120,1756179426159,6039,514.6308339740359,302.70857563614175,826.4259704625756,511.7612306085968,143
126,body,body,fat,left,6,b/6.jpg,1756179429369,1756179435463,6094,728.3200913602101,429.2676743783395,759.8532117045858,367.1190732185116,141
129,body,body,thin,left,16,b/16.jpg,1756179438470,1756179444513,6043,664.2266750908859,333.5186867988582,556.1914869943919,577.0622432515711,131
132,body,body,fat,left,1,b/1.jpg,1756179447734,1756179453779,6045,619.5755028436902,446.1059674574633,685.9480716864409,296.35217323272536,140
135,body,body,thin,left,18,b/18.jpg,1756179456798,1756179462845,6047,744.4653262919127,405.43423731315846,750.2373232141701,276.61939275934765,138
138,body,body,thin,left,21,b/21.jpg,1756179465655,1756179471703,6048,736.818604378368,377.37174573496634,540.469809122789,406.0527016553299,138
141,body,body,thin,left,17,b/17.jpg,1756179474718,1756179480761,6043,599.0373126555936,410.1011207984773,699.1474768077466,534.4984386940669,132
144,body,body,fat,left,8,b/8.jpg,1756179483778,1756179489832,6054,679.5335644092225,470.3736653383837,859.5372194116541,257.21925522555733,146
147,body,body,fat,left,3,b/3.jpg,1756179492850,1756179498991,6141,841.899217530499,260.4038722706323,762.859392790707,292.86271845077766,139
