trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples,dwell_time,first_fixation,regression_count
19,food,food,19_high_calorie,left,19,f/19.jpg,1757686041188,1757686047649,6461,308.809961171434,763.7709373371155,419.08269322597084,1067.3544696178158,13,0,1,0
22,food,food,12_high_calorie,left,12,f/12.jpg,1757686050674,1757686057193,6519,411.60235245816784,1043.0092511991986,487.80312025770485,331.93199096640507,10,0,0,0
25,food,food,6_low_calorie,left,6,f/6.jpg,1757686060017,1757686066515,6498,828.9639869404778,484.0231429109535,919.2388289178779,-22.199092500631863,13,40,1,0
28,food,food,18_high_calorie,left,18,f/18.jpg,1757686069341,1757686075888,6547,962.3400026801002,156.4155184416988,260.71229904268534,611.7793743627292,12,40,0,0
31,food,food,1_low_calorie,left,1,f/1.jpg,1757686079115,1757686085727,6612,517.0781265004092,541.8224708119888,928.7925149675171,274.7427097811068,12,100,1,0
34,food,food,5_low_calorie,left,5,f/5.jpg,1757686088738,1757686095543,6805,847.5397061100527,184.7067670792783,740.5644411567537,542.4779867698303,10,80,1,0
37,food,food,10_high_calorie,left,10,f/10.jpg,1757686098558,1757686105476,6918,451.6945676054489,792.1743109318512,838.7176111649401,331.17463499518055,9,-20,1,0
40,food,food,20_high_calorie,left,20,f/20.jpg,1757686108505,1757686115437,6932,979.373086910864,311.76287538659227,1013.3157730479107,117.687460554545,9,0,0,0
43,food,food,14_high_calorie,left,14,f/14.jpg,1757686118246,1757686125086,6840,895.3420629703687,273.8134989935584,624.4243511714575,450.1852874555871,10,-120,0,0
46,food,food,11_high_calorie,left,11,f/11.jpg,1757686128104,1757686135345,7241,863.5546993139691,171.47494283648166,1057.2625100453465,-310.24950473031373,10,0,0,0
49,food,food,8_low_calorie,left,8,f/8.jpg,1757686138565,1757686145506,6941,1071.400637492508,-324.77048148692177,742.1335176180762,191.2052180821542,9,20,0,0
52,food,food,3_low_calorie,left,3,f/3.jpg,1757686148522,1757686155312,6790,513.379580361919,198.42020617446042,525.3852536245898,64.66988076239161,8,60,1,0
55,food,food,2_low_calorie,left,2,f/2.jpg,1757686158129,1757686164850,6721,286.3087425900309,45.12655987961023,575.2956876906691,335.9874807030172,8,0,0,0
58,food,food,13_high_calorie,left,13,f/13.jpg,1757686167682,1757686174652,6970,562.4248597594881,218.9531684814146,601.7164760831755,85.40729536150809,9,-100,-1,0
61,food,food,17_high_calorie,left,17,f/17.jpg,1757686177475,1757686184501,7026,498.9130551779997,150.00248613520745,489.1913770047441,218.31728069672005,9,-80,0,0
64,food,food,16_high_calorie,left,16,f/16.jpg,1757686187715,1757686195138,7423,581.8821039085616,158.70949388957098,491.41749643596995,100.63006859675717,9,0,0,0
67,food,food,4_low_calorie,left,4,f/4.jpg,1757686198357,1757686205506,7149,539.760098398765,30.032602985757844,661.4751689487781,-108.18866833591275,8,0,0,0
70,food,food,9_high_calorie,left,9,f/9.jpg,1757686208524,1757686215230,6706,689.9190484042358,-161.73116991233732,583.4164955136634,-22.041342534185866,8,0,0,0
73,food,food,15_high_calorie,left,15,f/15.jpg,1757686218048,1757686224829,6781,579.0227363235603,-79.43611816829805,429.8582206671116,-5.994289535779529,10,0,0,0
76,food,food,7_low_calorie,left,7,f/7.jpg,1757686227852,1757686235065,7213,139.29809089774224,202.6521009378971,861.1186971566688,457.61212877674575,9,-20,-1,0
88,body,body,11_fat,left,11,b/11.jpg,1757686304451,1757686311101,6650,-620.9293735179299,352.62282522086724,-239.84748180500642,91.67697219919759,12,0,0,0
91,body,body,9_fat,left,9,b/9.jpg,1757686314122,1757686320702,6580,-29.09723084060787,154.87290744137522,346.40842130513107,-232.73660551926832,10,40,0,0
94,body,body,1_fat,left,1,b/1.jpg,1757686323728,1757686330377,6649,-88.73563343832618,-165.48541723260996,145.05344206213695,-129.17199560118212,12,0,0,0
97,body,body,25_thin,left,25,b/25.jpg,1757686333603,1757686340431,6828,167.75778166896012,-396.00418444751165,-204.836105860155,-24.194218001456584,12,0,0,0
100,body,body,16_thin,left,16,b/16.jpg,1757686343257,1757686349944,6687,37.31459907919401,-127.17309386732204,-294.7990468558951,-252.33128479196785,12,0,0,0
103,body,body,6_fat,left,6,b/6.jpg,1757686352975,1757686359674,6699,-463.0136594096131,81.83439226903812,270.3171436034565,-275.82444749184356,12,0,0,0
106,body,body,14_thin,left,14,b/14.jpg,1757686362496,1757686369102,6606,231.36767342681816,-302.07430691694026,384.01455178073945,-1012.6431409706862,12,0,0,0
109,body,body,22_thin,left,22,b/22.jpg,1757686372121,1757686378664,6543,211.78235215317403,-504.59546258312184,342.9651835550503,-215.28061312500074,12,0,0,0
112,body,body,20_thin,left,20,b/20.jpg,1757686381490,1757686388308,6818,283.6235163636554,-28.109867578310457,903.7742811640956,463.6896559097945,12,60,0,0
115,body,body,2_fat,left,2,b/2.jpg,1757686391133,1757686397589,6456,1033.5931333440133,380.8363811954791,921.9583122006287,871.0861887280756,12,-20,0,0
118,body,body,19_thin,left,19,b/19.jpg,1757686400610,1757686407470,6860,964.7645168967257,379.81910105227615,399.4036972458117,1128.00588795561,12,0,0,0
121,body,body,13_thin,left,13,b/13.jpg,1757686410474,1757686417182,6708,190.15656161889427,915.076914112896,105.68924907327758,-103.08492766503267,11,-60,0,0
124,body,body,5_fat,left,5,b/5.jpg,1757686420004,1757686426834,6830,-260.0777619912384,-319.236058604064,-79.20221172897695,-186.53125504601624,12,0,0,0
127,body,body,12_thin,left,12,b/12.jpg,1757686429860,1757686436546,6686,-191.77078772510686,5.483411943210932,-402.5130693562331,129.8475571432562,12,0,0,0
130,body,body,7_fat,left,7,b/7.jpg,1757686439572,1757686446169,6597,-442.95172287338966,-61.896729594333664,-190.45523866322253,100.11864259666837,12,0,0,0
133,body,body,24_thin,left,24,b/24.jpg,1757686448988,1757686455641,6653,80.30024189329717,11.067934764382358,351.0149439325296,109.98980939383688,12,0,0,0
136,body,body,10_fat,left,10,b/10.jpg,1757686458663,1757686465243,6580,417.98799719651396,40.69104575310148,-21.17699672506238,386.7732677172232,11,0,0,0
139,body,body,8_fat,left,8,b/8.jpg,1757686468263,1757686474849,6586,133.59866277488504,394.9647625353419,0.2738404334988118,286.8506544528749,12,0,0,0
142,body,body,3_fat,left,3,b/3.jpg,1757686477661,1757686484404,6743,75.72880340002787,105.47279317037011,493.30960197027173,9.06922710909237,13,20,0,0
145,body,body,4_fat,left,4,b/4.jpg,1757686487632,1757686494236,6604,648.8552555413244,158.45908206305614,496.916847260052,211.2614359927664,12,-40,0,0
148,body,body,15_thin,left,15,b/15.jpg,1757686497248,1757686504108,6860,756.7499348353075,223.61938014628296,285.99232577492614,327.0457900602099,12,-80,0,0
151,body,body,18_thin,left,18,b/18.jpg,1757686506929,1757686513638,6709,448.643552184693,127.66620213827187,445.2319260909355,269.9853289917221,11,0,0,0
154,body,body,21_thin,left,21,b/21.jpg,1757686516461,1757686523249,6788,696.0838275146762,134.73280138226846,755.3252630777129,282.6036241266502,11,120,0,0
157,body,body,17_thin,left,17,b/17.jpg,1757686526475,1757686533411,6936,476.11850796735746,202.86901435726546,852.413126530419,241.20077571700858,13,120,1,1
160,body,body,23_thin,left,23,b/23.jpg,1757686536638,1757686543162,6524,1013.1052937438031,117.4570550120502,878.9240052357922,204.29881687376837,12,0,0,0
