trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples,dwell_time,first_fixation,regression_count
15,food,food,3_low_calorie,left,3,f/3.jpg,1756816289930,1756816295947,6017,964.0522902867694,592.8202611763313,625.1311275845928,481.03814243129347,293,880,1,2
18,food,food,14_high_calorie,left,14,f/14.jpg,1756816299171,1756816305189,6018,740.107073442736,478.4013509099166,856.2033903886863,444.18921350492667,292,-220,1,9
21,food,food,13_high_calorie,left,13,f/13.jpg,1756816308022,1756816314037,6015,919.9248454264771,340.82034083063724,953.6020473496594,450.84217787863247,287,-1460,-1,2
24,food,food,6_low_calorie,left,6,f/6.jpg,1756816317062,1756816323078,6016,878.9492669480345,485.90068651473797,652.5775978722841,496.11071678176324,289,480,1,0
27,food,food,12_high_calorie,left,12,f/12.jpg,1756816325917,1756816331951,6034,725.5507080773407,475.8259671348518,866.6272723253649,560.4651161140666,295,840,1,2
30,food,food,9_high_calorie,left,9,f/9.jpg,1756816335169,1756816341183,6014,914.1638065554529,521.6044229007304,923.5289096783858,539.6163128923149,290,140,-1,0
33,food,food,18_high_calorie,left,18,f/18.jpg,1756816344200,1756816350215,6015,871.3788423692137,511.67510748824986,942.0666513868459,482.83652480794365,295,-840,-1,4
36,food,food,15_high_calorie,left,15,f/15.jpg,1756816353448,1756816359466,6018,874.611969578798,526.1343332986892,945.2493292006675,498.9163737563614,293,-1700,-1,4
39,food,food,17_high_calorie,left,17,f/17.jpg,1756816362279,1756816368294,6015,907.1912823572532,521.8004517972028,1103.6692863846802,407.4739780661017,294,-940,-1,3
42,food,food,2_low_calorie,left,2,f/2.jpg,1756816371509,1756816377522,6013,972.2554714595274,425.8472264742149,679.789184285624,590.3952185625301,294,260,1,6
45,food,food,16_high_calorie,left,16,f/16.jpg,1756816380739,1756816386753,6014,711.7868690905262,603.2449424242695,982.9609861550254,362.2493713451022,294,660,1,11
48,food,food,10_high_calorie,left,10,f/10.jpg,1756816389961,1756816395977,6016,1148.6801260764728,416.23131772666375,739.8192357783129,619.5469126211738,295,820,-1,11
51,food,food,20_high_calorie,left,20,f/20.jpg,1756816398993,1756816405009,6016,822.6556587271175,605.8628206123503,999.8970159586097,461.071785198947,288,-1000,1,4
54,food,food,8_low_calorie,left,8,f/8.jpg,1756816408019,1756816414065,6046,943.3394033685179,473.0413080908225,1139.9533036110781,519.8530175710735,285,580,1,5
57,food,food,7_low_calorie,left,7,f/7.jpg,1756816417272,1756816423304,6032,1031.0919550561966,479.6170793250347,806.3274052146763,403.78491864179796,293,-1440,1,13
60,food,food,5_low_calorie,left,5,f/5.jpg,1756816426110,1756816432124,6014,851.0386961710891,441.8765403394637,621.2386420893913,439.79737161069716,292,3380,1,2
63,food,food,11_high_calorie,left,11,f/11.jpg,1756816435348,1756816441365,6017,722.3364370939947,468.57433581647916,709.2425992287127,409.06881644967683,285,-840,1,3
66,food,food,1_low_calorie,left,1,f/1.jpg,1756816444184,1756816450201,6017,812.4886901638022,440.32377928768165,1074.6014996916933,491.707448016603,293,1320,-1,7
69,food,food,4_low_calorie,left,4,f/4.jpg,1756816453211,1756816459226,6015,994.4201507486385,521.4611895466821,760.9143705403454,496.8553629134768,292,740,1,0
72,food,food,19_high_calorie,left,19,f/19.jpg,1756816462429,1756816468443,6014,811.3324242716554,461.2981355587011,757.7473941727518,442.56716956029385,293,-1960,1,9
84,body,body,7_fat,left,7,b/7.jpg,1756816569258,1756816575269,6011,1269.2270296973538,613.1464682144917,1043.3913408655865,497.9095246264219,273,-1240,0,37
87,body,body,14_thin,left,14,b/14.jpg,1756816578074,1756816584093,6019,867.1159205944655,474.80392220232955,1467.5795471714068,322.8147770780813,284,-960,1,32
90,body,body,12_thin,left,12,b/12.jpg,1756816587114,1756816593127,6013,1385.8579639180145,273.4252815161512,877.8770539325386,714.3820283540019,274,-80,0,43
93,body,body,8_fat,left,8,b/8.jpg,1756816595942,1756816601954,6012,855.9309123897328,633.9896456356073,943.4523199559615,349.54377233339073,292,-2120,-1,29
96,body,body,4_fat,left,4,b/4.jpg,1756816605179,1756816611210,6031,874.7418612998208,294.86833688226244,1078.75674538614,402.54077611145317,289,-1980,-1,37
99,body,body,1_fat,left,1,b/1.jpg,1756816614027,1756816620045,6018,1052.4215366101043,394.93392696374264,1018.9652536560359,589.7482481067949,292,-1580,-1,40
102,body,body,6_fat,left,6,b/6.jpg,1756816623255,1756816629273,6018,955.2046675843555,476.94121988804454,976.7832109771105,519.3114768485991,293,-1280,-1,37
105,body,body,21_thin,left,21,b/21.jpg,1756816632289,1756816638314,6025,848.3992542809373,562.4772660922773,667.638445385167,324.95015262814564,282,-360,-1,42
108,body,body,11_fat,left,11,b/11.jpg,1756816641120,1756816647148,6028,793.5656190423591,361.62604810360176,1156.3171000893165,506.15971464038375,289,-1940,1,27
111,body,body,18_thin,left,18,b/18.jpg,1756816649965,1756816655974,6009,1037.70867194163,566.3293394304366,990.7054313126966,496.382359070135,282,840,1,41
114,body,body,17_thin,left,17,b/17.jpg,1756816659186,1756816665202,6016,967.2039886132436,500.91390976872435,982.487462524096,422.24673525292644,296,-420,1,46
117,body,body,13_thin,left,13,b/13.jpg,1756816668208,1756816674225,6017,978.569850947386,510.6556754954625,808.7643911971577,471.39563109187003,296,-1640,1,52
120,body,body,20_thin,left,20,b/20.jpg,1756816677240,1756816683277,6037,954.1514056381774,482.52525812553455,782.2669277011665,416.3608636555294,292,80,1,36
123,body,body,24_thin,left,24,b/24.jpg,1756816686487,1756816692505,6018,937.088080793704,293.14865058391024,766.7261701678217,457.19598935825746,280,-460,1,44
126,body,body,23_thin,left,23,b/23.jpg,1756816695528,1756816701553,6025,948.9626889836157,453.25100854874734,879.6793081664089,349.0947091342814,288,-100,1,49
129,body,body,22_thin,left,22,b/22.jpg,1756816704767,1756816710787,6020,1033.1229470784228,430.890375141281,854.586420825371,493.65921456056464,287,2360,1,43
132,body,body,10_fat,left,10,b/10.jpg,1756816713614,1756816719630,6016,940.3828275082542,484.76623463636986,1142.2807753100767,451.82412280007105,291,-1920,-1,35
135,body,body,15_thin,left,15,b/15.jpg,1756816722837,1756816728857,6020,930.9939413221257,474.2569133240109,688.8971633370612,286.30505040367666,294,2040,1,26
138,body,body,5_fat,left,5,b/5.jpg,1756816731876,1756816737892,6016,801.4918432100718,366.17564239743814,940.4712287241985,510.260957140567,292,-1600,1,23
141,body,body,3_fat,left,3,b/3.jpg,1756816741117,1756816747130,6013,965.1601862503688,450.5033684815116,1217.9232591973914,490.4808901606286,292,-1520,-1,19
144,body,body,2_fat,left,2,b/2.jpg,1756816749939,1756816755962,6023,1178.071907132418,329.80280601935607,1185.724585151127,442.3267719846556,295,-1020,0,13
147,body,body,25_thin,left,25,b/25.jpg,1756816758780,1756816764797,6017,1164.3399098513007,434.1260120966583,1393.6297818103965,97.22773013314838,291,680,0,36
150,body,body,16_thin,left,16,b/16.jpg,1756816768008,1756816774027,6019,1272.1947174297047,261.7612619460528,964.7688940288042,484.86646669623434,296,940,0,30
153,body,body,19_thin,left,19,b/19.jpg,1756816777239,1756816783254,6015,1085.7899394214462,392.93310146018484,1246.3066047459426,459.028239418143,294,940,0,46
156,body,body,9_fat,left,9,b/9.jpg,1756816786475,1756816792493,6018,1079.8632566682284,430.95016391761135,1454.8058507801236,303.45459317385735,289,-2120,0,32
