trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
18,food,food,low_calorie,left,1,f/1.jpg,1756520163237,1756520169802,6565,1493.7072787420213,688.8380325395997,756.6907076681457,605.0239534925608,13
21,food,food,high_calorie,left,12,f/12.jpg,1756520172819,1756520179327,6508,924.6244797221594,542.2153198684261,552.3239052864327,616.061380134074,12
24,food,food,high_calorie,left,10,f/10.jpg,1756520182351,1756520188918,6567,802.7485900777283,562.8507193602745,650.0416220234633,487.2096852916693,12
27,food,food,high_calorie,left,9,f/9.jpg,1756520192138,1756520198801,6663,847.1935192398066,461.369221954256,745.659873683227,573.2311536817729,13
30,food,food,low_calorie,left,2,f/2.jpg,1756520201621,1756520208296,6675,934.767034304388,587.6163903015016,1314.831933038854,440.6043585472563,12
33,food,food,low_calorie,left,3,f/3.jpg,1756520211516,1756520218236,6720,1198.1613561984539,463.46030685285035,755.0872221886398,530.0278882694478,13
36,food,food,low_calorie,left,8,f/8.jpg,1756520221059,1756520227628,6569,863.2520845669973,493.9610629824721,1246.5396435519597,536.1134565099064,13
39,food,food,high_calorie,left,20,f/20.jpg,1756520230850,1756520237498,6648,1207.224023407206,529.7313547909714,671.642928307785,433.9063431851571,13
42,food,food,high_calorie,left,16,f/16.jpg,1756520240729,1756520247355,6626,844.6656131301221,474.8822623499736,865.0669125268209,597.7822490480416,13
45,food,food,high_calorie,left,18,f/18.jpg,1756520250369,1756520256978,6609,1003.7079243285518,590.6370229323127,676.5614679256389,459.880959546071,13
48,food,food,high_calorie,left,19,f/19.jpg,1756520260192,1756520266673,6481,779.2221490375651,536.6207062986139,706.4405415648862,495.98088754856644,13
51,food,food,low_calorie,left,5,f/5.jpg,1756520269877,1756520276486,6609,883.6980214907182,514.9781601288513,1231.7422805813521,539.625129706762,13
54,food,food,high_calorie,left,17,f/17.jpg,1756520279712,1756520286274,6562,1232.6759379586806,612.9945971614741,684.583086329757,472.2584604110981,13
57,food,food,high_calorie,left,13,f/13.jpg,1756520289495,1756520296088,6593,827.2349405559935,481.74596094589054,677.45000898534,543.1870291841317,13
60,food,food,low_calorie,left,7,f/7.jpg,1756520298903,1756520305510,6607,877.1327015273856,521.3785645187621,1235.650885606109,512.9355265346484,13
63,food,food,high_calorie,left,15,f/15.jpg,1756520308534,1756520315226,6692,1183.4451224076856,507.2656182972852,706.4456504531944,586.3156608689917,13
66,food,food,low_calorie,left,4,f/4.jpg,1756520318232,1756520324808,6576,902.2523721810564,572.64479565637,1236.439591004093,590.6329979000973,13
69,food,food,high_calorie,left,14,f/14.jpg,1756520327622,1756520334234,6612,1170.464014299211,565.594467826191,731.0946767239418,477.66784306949813,12
72,food,food,low_calorie,left,6,f/6.jpg,1756520337253,1756520343815,6562,862.2155595073763,464.9439174999542,1368.8403853550099,395.441712944541,13
75,food,food,high_calorie,left,11,f/11.jpg,1756520347037,1756520353639,6602,1223.5687448922456,416.55617001440453,713.6383835822595,464.62715175504223,13
78,body,body,thin,left,23,b/23.jpg,1756520355998,1756520362582,6584,798.4098793679481,447.8587025634394,704.3948228260717,366.7171136117959,13
81,body,body,fat,left,9,b/9.jpg,1756520365599,1756520372214,6615,918.6904344641976,402.22404279499864,1232.8573886205438,423.43924630597047,13
84,body,body,thin,left,13,b/13.jpg,1756520375445,1756520381977,6532,1181.2245311226322,460.28875972372174,755.711958529937,401.7718161894867,13
87,body,body,fat,left,8,b/8.jpg,1756520385000,1756520391631,6631,895.1880120883776,412.859015131379,1225.6318982598139,466.3778145045936,13
90,body,body,thin,left,19,b/19.jpg,1756520394452,1756520401023,6571,1050.073636988277,441.4911930926629,762.1103695850218,447.2475729511424,13
93,body,body,fat,left,6,b/6.jpg,1756520404242,1756520410816,6574,915.3650923594622,449.99527976108214,1193.4692260280337,456.48746391698035,13
96,body,body,thin,left,17,b/17.jpg,1756520413632,1756520420300,6668,1067.9335248407021,429.58769173987446,824.5215430054726,499.7991153474516,13
99,body,body,fat,left,11,b/11.jpg,1756520423316,1756520429917,6601,956.6413333163829,496.11243154847006,1152.9832757093245,483.72194331861675,13
102,body,body,fat,left,3,b/3.jpg,1756520433145,1756520439808,6663,1004.5357580044627,444.76907991613206,1179.054140149432,518.9006768801588,13
105,body,body,fat,left,10,b/10.jpg,1756520442627,1756520449278,6651,1106.8530640946026,521.1118854181279,1208.905263474608,471.8145723348243,13
108,body,body,fat,left,7,b/7.jpg,1756520452097,1756520458780,6683,1110.7858057096726,470.1258223552919,1191.8997368249884,441.56637614860705,13
111,body,body,thin,left,24,b/24.jpg,1756520461608,1756520468145,6537,1067.0570528883045,412.6406874781214,794.2434655742601,468.49680866671,13
114,body,body,fat,left,2,b/2.jpg,1756520471373,1756520478069,6696,962.1009265221194,394.6796185598294,1135.9622888322003,471.3267469250998,13
117,body,body,thin,left,15,b/15.jpg,1756520480883,1756520487569,6686,1152.4231446728288,471.9698727712454,1266.724906137937,513.2978968204494,13
120,body,body,thin,left,16,b/16.jpg,1756520490586,1756520497109,6523,1369.851831562415,529.8799327019897,1139.815075618176,482.46653199767644,13
123,body,body,thin,left,12,b/12.jpg,1756520499922,1756520506495,6573,1223.2223825295052,427.15304778208315,817.3185564444625,412.19311173216045,13
126,body,body,thin,left,21,b/21.jpg,1756520509514,1756520516511,6997,946.3441994313014,433.99153256591916,942.9551198040097,432.5696972352697,13
129,body,body,fat,left,5,b/5.jpg,1756520519721,1756520526324,6603,1006.9975575719252,419.6644304599571,1186.6922844188518,408.6412208562813,13
132,body,body,fat,left,4,b/4.jpg,1756520529555,1756520536166,6611,1212.3287732923918,414.25423407012863,1197.1339305148786,383.30362334158593,13
135,body,body,thin,left,25,b/25.jpg,1756520539172,1756520545917,6745,1154.3184878320528,436.15572098489815,1095.166768236814,344.2012922429291,13
138,body,body,thin,left,14,b/14.jpg,1756520549130,1756520555681,6551,1145.679744526474,377.4363659936479,1167.8682868644282,444.8254941671055,13
141,body,body,thin,left,22,b/22.jpg,1756520558492,1756520565113,6621,1167.5521225204648,441.26956871223786,943.7299983865746,498.6058551062235,13
144,body,body,thin,left,20,b/20.jpg,1756520568338,1756520574880,6542,1012.1695616112279,484.2816164819393,994.4545685390309,542.5260599631752,13
147,body,body,thin,left,18,b/18.jpg,1756520577692,1756520584496,6804,1015.3135497609876,501.21924446042124,743.0078123257645,426.8143423399763,13
150,body,body,fat,left,1,b/1.jpg,1756520587514,1756520594087,6573,874.6497809656646,393.73205601435654,1155.309041994466,420.8536445930503,13
