trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
66,food,food,high_calorie,left,11,f/11.jpg,1756176370837,1756176376855,6018,724.0083262502453,405.21481771595944,575.8281473837992,506.35427606854444,295
69,food,food,high_calorie,left,13,f/13.jpg,1756176379664,1756176385679,6015,607.9500497332264,473.00805365473377,409.0153285622871,580.0923224257648,291
72,food,food,high_calorie,left,10,f/10.jpg,1756176388689,1756176394705,6016,577.9384414128765,475.62165782784865,882.6090788219897,519.5055173225433,295
75,food,food,high_calorie,left,9,f/9.jpg,1756176397925,1756176403940,6015,830.1435702659197,455.6390288581633,682.5726433354076,433.2710309977543,267
78,body,body,fat,left,9,b/9.jpg,1756176407493,1756176413507,6014,760.9251076361381,384.0435111834152,844.0512757615628,379.05476053517134,295
81,body,body,fat,left,5,b/5.jpg,1756176416324,1756176422341,6017,830.9531981977011,385.0107863712096,950.1563094727169,402.1879588947357,287
84,body,body,fat,left,1,b/1.jpg,1756176425556,1756176431573,6017,870.5788741051923,388.29256200634643,599.8845906760997,424.86778418727624,292
87,body,body,fat,left,10,b/10.jpg,1756176434777,1756176440791,6014,698.4359664287616,416.18452912321516,637.1762550961748,341.9308618047735,295
90,body,body,thin,left,13,b/13.jpg,1756176443806,1756176449827,6021,672.1359910233647,361.99524081381537,839.4588527808877,389.27038029509936,296
93,body,body,thin,left,25,b/25.jpg,1756176453034,1756176459050,6016,946.3950293423145,410.9686805320562,928.2746562572471,181.97245675266748,292
96,body,body,thin,left,15,b/15.jpg,1756176461865,1756176467879,6014,888.967904487442,285.12438984851286,672.027071467229,462.94711720709,284
99,body,body,thin,left,21,b/21.jpg,1756176471101,1756176477119,6018,716.0303426821109,415.5246906386277,709.3938204510615,406.02601164425187,287
102,body,body,thin,left,18,b/18.jpg,1756176480142,1756176486160,6018,801.312181108304,423.60227818417957,1007.5659001551716,500.16780047507496,286
105,body,body,thin,left,14,b/14.jpg,1756176489381,1756176495398,6017,974.7007798573846,474.65447066160255,843.6594406514488,454.02494056589563,294
108,body,body,thin,left,16,b/16.jpg,1756176498614,1756176504629,6015,837.093616755256,452.3751502600944,1117.0193141609018,373.5791786932946,284
111,body,body,fat,left,4,b/4.jpg,1756176507654,1756176513670,6016,1019.3050843461066,390.0079581645255,770.3962828290497,449.6990021729278,294
114,body,body,thin,left,12,b/12.jpg,1756176516691,1756176522718,6027,598.7153991226319,462.71246499785826,842.0569410224352,427.18668154883596,266
117,body,body,fat,left,6,b/6.jpg,1756176525935,1756176531952,6017,787.5351544086362,405.52517976795684,714.8706872974358,438.02069369377375,296
120,body,body,fat,left,11,b/11.jpg,1756176534762,1756176540778,6016,775.2714871408253,414.0253882679053,754.3381740323563,469.0594578001915,292
123,body,body,fat,left,7,b/7.jpg,1756176543988,1756176550002,6014,852.7079199977615,434.7815544300634,871.2171980647549,575.239642547979,287
126,body,body,thin,left,22,b/22.jpg,1756176553018,1756176559035,6017,784.4491870829304,466.6584600382149,836.3784454401384,502.6163346329977,294
129,body,body,thin,left,20,b/20.jpg,1756176562056,1756176568071,6015,814.3165446160242,381.13799688855164,675.0540651375399,309.81126032315655,287
132,body,body,thin,left,17,b/17.jpg,1756176570890,1756176576907,6017,745.275567666211,393.3693680068675,828.9325682245658,225.57825321903462,294
135,body,body,fat,left,2,b/2.jpg,1756176579724,1756176585739,6015,865.4186531423956,224.45613200223443,804.5134189949961,380.36591373424517,281
138,body,body,fat,left,8,b/8.jpg,1756176588559,1756176594577,6018,934.78569973233,221.59205597155244,1005.079126992705,446.58144412386446,293
141,body,body,thin,left,23,b/23.jpg,1756176597383,1756176603397,6014,1004.5242664091827,462.3082021586527,666.8168385148826,331.3914395765896,286
144,body,body,thin,left,19,b/19.jpg,1756176606215,1756176612231,6016,615.3652767447672,435.7621448790399,1014.7578640391862,405.32387362280093,292
147,body,body,thin,left,24,b/24.jpg,1756176615449,1756176621463,6014,944.9095644530424,392.30367543922546,839.6539589117614,420.1040836798482,291
150,body,body,fat,left,3,b/3.jpg,1756176624471,1756176630548,6077,911.1231229546354,319.23121697771774,634.8691460152857,25.256699360219045,236
