trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
69,food,food,low_calorie,left,7,f/7.jpg,1756215439410,1756215445438,6028,932.5991129191791,401.8642974074397,781.3476117644689,333.8759646311742,258
72,food,food,high_calorie,left,9,f/9.jpg,1756215448258,1756215454291,6033,799.5752358631938,410.1457143604048,759.2993524485057,622.8057372188304,198
75,food,food,high_calorie,left,15,f/15.jpg,1756215457501,1756215463530,6029,815.4839369237326,587.0372588185674,787.0182808257198,632.182319266276,139
78,body,body,thin,left,23,b/23.jpg,1756215468422,1756215474461,6039,840.3770920860152,582.2852657228293,704.7231307202412,468.5139136067618,145
81,body,body,fat,left,9,b/9.jpg,1756215477675,1756215483725,6050,699.120669196579,510.8117939460123,983.6966585366654,481.406551913482,138
84,body,body,fat,left,2,b/2.jpg,1756215486536,1756215492598,6062,871.7870586872152,576.9028177463688,915.5345979083216,558.8995135330252,143
87,body,body,fat,left,8,b/8.jpg,1756215495822,1756215501868,6046,897.9596505841281,575.9140689561202,1057.2821213195161,588.7864914887047,235
90,body,body,thin,left,12,b/12.jpg,1756215505092,1756215511114,6022,1002.7441059956872,570.6071749665828,765.4765510407526,511.74756919832043,251
93,body,body,fat,left,11,b/11.jpg,1756215513938,1756215519957,6019,775.897194859059,538.4073248969765,845.8601218574169,539.0348147722895,258
96,body,body,thin,left,17,b/17.jpg,1756215522770,1756215528817,6047,830.6975727812672,513.0181401909866,841.9389982889988,487.27489696813376,196
99,body,body,fat,left,3,b/3.jpg,1756215531843,1756215537890,6047,888.8704454038949,511.3732151749712,939.5795627733123,539.894173734781,144
102,body,body,thin,left,21,b/21.jpg,1756215540912,1756215546967,6055,901.5978817152121,527.6362321366573,948.4271255654794,522.7905956887353,139
105,body,body,fat,left,1,b/1.jpg,1756215550190,1756215556256,6066,869.6909794705632,547.8950510572122,841.652833710008,513.0956491945259,147
108,body,body,fat,left,4,b/4.jpg,1756215559081,1756215565161,6080,864.6176603230564,529.3601700903537,863.2438382763139,462.72842256755644,142
111,body,body,fat,left,5,b/5.jpg,1756215568183,1756215574203,6020,827.1161906149235,531.8130540867663,967.2554757550081,360.6771131891786,212
114,body,body,thin,left,14,b/14.jpg,1756215577234,1756215583295,6061,938.4265143152793,409.8344700432533,903.2632404566722,505.6405109687871,205
117,body,body,thin,left,25,b/25.jpg,1756215586101,1756215592138,6037,963.2225201572486,438.6715604696659,730.5848260098302,546.8387734135291,257
120,body,body,thin,left,16,b/16.jpg,1756215594963,1756215600992,6029,693.1497878068494,553.7017411851918,696.619404507619,531.0788610690929,204
123,body,body,thin,left,15,b/15.jpg,1756215604021,1756215610038,6017,795.6526360644835,547.4508821215584,764.8930122098739,663.2224675732176,224
126,body,body,thin,left,22,b/22.jpg,1756215612846,1756215618871,6025,742.395496754223,623.5164965757696,630.9023169543477,586.236623361097,251
129,body,body,thin,left,20,b/20.jpg,1756215621690,1756215627725,6035,712.327718968069,575.6186815565859,737.7406193077685,578.3298102608667,140
132,body,body,fat,left,10,b/10.jpg,1756215630931,1756215636958,6027,788.115724350863,512.2433758895108,887.1504838121729,497.87790663853235,221
135,body,body,thin,left,19,b/19.jpg,1756215639773,1756215645795,6022,823.7265666818829,547.0388674267614,730.6846664693039,453.9788192449679,186
138,body,body,thin,left,24,b/24.jpg,1756215648618,1756215654642,6024,826.7865180293982,530.5509783212564,829.5361860053533,530.746945691077,242
141,body,body,fat,left,7,b/7.jpg,1756215657461,1756215663515,6054,787.4579030518065,551.4660827860711,795.3764946900113,607.7606738063533,276
144,body,body,thin,left,13,b/13.jpg,1756215666733,1756215672753,6020,902.9063549856389,577.1269866032221,948.7556018482974,462.71278698324755,280
147,body,body,fat,left,6,b/6.jpg,1756215675774,1756215681803,6029,966.4310942046455,508.18075239475064,1048.4269936370888,458.97545142331506,206
150,body,body,thin,left,18,b/18.jpg,1756215684630,1756215690651,6021,1018.4821516158806,504.85399026786314,819.6491869811929,475.8839940733275,184
