trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples,dwell_time,first_fixation,regression_count
15,food,food,16_high_calorie,left,16,f/16.jpg,1756887104286,1756887110314,6028,752.7822915876111,390.5803395629607,622.105082037047,392.51483335617615,181,-880,-1,21
18,food,food,20_high_calorie,left,20,f/20.jpg,1756887113130,1756887119157,6027,699.5408362341884,402.9257499837583,689.3122707914151,442.56779323101205,165,-860,-1,25
21,food,food,1_low_calorie,left,1,f/1.jpg,1756887122367,1756887128394,6027,691.7985484118841,430.8454862062407,576.616756949644,420.05167870098785,179,-420,1,16
24,food,food,3_low_calorie,left,3,f/3.jpg,1756887131620,1756887137645,6025,571.7292211800317,432.53153390327657,662.699680496382,416.6030668952807,176,-1000,-1,25
27,food,food,17_high_calorie,left,17,f/17.jpg,1756887140874,1756887146913,6039,676.4528324235031,404.98086872207875,658.5807777794381,380.37240820734746,164,640,-1,19
30,food,food,6_low_calorie,left,6,f/6.jpg,1756887149731,1756887155771,6040,646.0090191079674,381.15543660206936,707.8874732878852,438.07758718391227,185,-1140,1,14
33,food,food,18_high_calorie,left,18,f/18.jpg,1756887158990,1756887165016,6026,700.9976293367698,361.1718961094616,769.3410203089105,360.51587026443565,169,200,-1,7
36,food,food,10_high_calorie,left,10,f/10.jpg,1756887168222,1756887174279,6057,693.6417877825107,354.2914987215006,703.5398946243781,296.1498554092333,170,-1500,-1,8
39,food,food,2_low_calorie,left,2,f/2.jpg,1756887177485,1756887183523,6038,583.1770749309932,299.20330805772284,695.0695219337521,319.75766952440614,180,1640,-1,14
42,food,food,7_low_calorie,left,7,f/7.jpg,1756887186538,1756887192576,6038,664.5750506958325,349.07818579933803,599.1420347863085,431.9467084055783,163,440,1,28
45,food,food,14_high_calorie,left,14,f/14.jpg,1756887195391,1756887201449,6058,677.9977858132778,342.4467320897942,694.7144852780657,461.6401562990714,166,240,-1,11
48,food,food,9_high_calorie,left,9,f/9.jpg,1756887204671,1756887210727,6056,648.4319809967287,440.76789541912325,525.6506835905169,348.46760280078047,161,2660,-1,13
51,food,food,11_high_calorie,left,11,f/11.jpg,1756887213743,1756887219792,6049,677.8876849892295,324.6386245929908,436.92513305979867,442.4193907414472,179,2380,-1,7
54,food,food,5_low_calorie,left,5,f/5.jpg,1756887223006,1756887229040,6034,527.758293346746,411.9791901767127,636.6187820978535,249.7102682225887,170,1300,-1,13
57,food,food,8_low_calorie,left,8,f/8.jpg,1756887231853,1756887237898,6045,622.4314198428851,229.2820694489186,636.5757919653579,441.58409308556276,176,-840,-1,23
60,food,food,19_high_calorie,left,19,f/19.jpg,1756887240910,1756887246936,6026,672.1384261259118,398.19818477771366,705.4687767641961,364.20665413143576,171,-480,-1,14
63,food,food,12_high_calorie,left,12,f/12.jpg,1756887249945,1756887255967,6022,792.5060499242653,301.2910336588892,958.9484438332763,291.4159265409168,203,-2160,-1,22
66,food,food,4_low_calorie,left,4,f/4.jpg,1756887258973,1756887264999,6026,953.3782088923277,232.98577072803138,668.9823294240402,195.2421862883716,182,3060,1,4
69,food,food,15_high_calorie,left,15,f/15.jpg,1756887268212,1756887274238,6026,765.1104017278776,242.33854889479568,526.0084589699591,412.974256149082,183,-1720,-1,11
72,food,food,13_high_calorie,left,13,f/13.jpg,1756887277054,1756887283095,6041,561.8955476252121,416.7449875915572,697.059420987842,368.23855729033284,186,100,1,9
84,body,body,15_thin,left,15,b/15.jpg,1756887366837,1756887372870,6033,765.1165051300087,374.9829510505937,616.9143585731089,235.1787703764717,182,400,1,29
87,body,body,24_thin,left,24,b/24.jpg,1756887375678,1756887381727,6049,722.8383288185855,371.55753392264035,404.3960937868979,208.31589744760063,166,-740,1,15
90,body,body,10_fat,left,10,b/10.jpg,1756887384543,1756887390593,6050,432.58535664087873,172.51863091921837,654.5498199530988,280.9630168696128,179,1520,0,19
93,body,body,12_thin,left,12,b/12.jpg,1756887393808,1756887399853,6045,567.7002666671766,204.97537257613013,631.4249074977671,505.90854491303975,183,-760,-1,27
96,body,body,18_thin,left,18,b/18.jpg,1756887402863,1756887408893,6030,584.6612336913134,293.68393466838944,686.6476730835512,291.81780027211846,180,-1060,-1,20
99,body,body,9_fat,left,9,b/9.jpg,1756887411700,1756887417744,6044,790.7221243659633,145.34801744053772,801.1373501591524,264.2238139256785,165,-280,-1,15
102,body,body,2_fat,left,2,b/2.jpg,1756887420977,1756887427031,6054,749.2929915878852,213.461920035171,719.7397822219069,273.3137245292383,165,-180,-1,24
105,body,body,17_thin,left,17,b/17.jpg,1756887430240,1756887436277,6037,655.6955673949726,232.97420652586172,692.9441173935384,283.8022340959466,172,1100,1,29
108,body,body,19_thin,left,19,b/19.jpg,1756887439503,1756887445569,6066,608.7566183458241,287.1036553430378,583.9118561834339,252.30803519128685,159,600,-1,14
111,body,body,13_thin,left,13,b/13.jpg,1756887448783,1756887454825,6042,722.5314521123192,244.7945736483005,840.9745343028952,476.75047864869555,167,1460,1,21
114,body,body,11_fat,left,11,b/11.jpg,1756887457843,1756887463860,6017,811.4710039936339,363.6686954329615,562.4675061660804,328.04534562328934,177,-1960,-1,24
117,body,body,14_thin,left,14,b/14.jpg,1756887466671,1756887472707,6036,677.8087424399187,276.6265179531751,851.827941564011,247.44833209793836,177,-280,1,29
120,body,body,6_fat,left,6,b/6.jpg,1756887475519,1756887481557,6038,766.7390485480618,222.2663824832844,566.1784702614947,272.8698343077731,180,-1440,-1,19
123,body,body,1_fat,left,1,b/1.jpg,1756887484367,1756887490415,6048,573.1218499070362,261.4737172571147,628.1780226039804,339.3134306361031,168,-1040,1,25
126,body,body,5_fat,left,5,b/5.jpg,1756887493648,1756887499683,6035,695.7789544736011,280.4498591454016,516.2196822931688,290.454969493447,159,-1320,-1,21
129,body,body,8_fat,left,8,b/8.jpg,1756887502496,1756887508531,6035,580.9227268178046,244.64968798858558,770.4331819264968,227.0912562296146,195,-1760,1,25
132,body,body,3_fat,left,3,b/3.jpg,1756887511556,1756887517613,6057,766.7158793839632,318.65282701846945,856.00567537754,254.38214658860815,168,-1420,-1,19
135,body,body,22_thin,left,22,b/22.jpg,1756887520821,1756887526867,6046,781.4303026874791,268.8713411595844,681.6195953895842,476.34459711923967,181,600,1,14
138,body,body,21_thin,left,21,b/21.jpg,1756887529695,1756887535731,6036,609.1666858679247,317.52005371284906,558.0195845720754,266.3936720393335,173,480,-1,28
141,body,body,4_fat,left,4,b/4.jpg,1756887538942,1756887544980,6038,491.59312010442085,263.24106115692325,654.5584936425942,124.22194240185891,175,1240,1,21
144,body,body,25_thin,left,25,b/25.jpg,1756887547998,1756887554050,6052,605.5030782055501,119.41780342802915,775.4076541293936,505.8292026041483,182,-2140,0,18
147,body,body,20_thin,left,20,b/20.jpg,1756887556879,1756887562917,6038,567.7290477856972,268.7183852194987,442.6744368571226,57.00729095325745,177,-120,-1,15
150,body,body,7_fat,left,7,b/7.jpg,1756887565936,1756887571965,6029,522.53852600566,100.61721764607181,670.2655483687968,284.9226354704357,175,1600,0,18
153,body,body,23_thin,left,23,b/23.jpg,1756887575192,1756887581245,6053,647.2629053669417,249.69411593631,570.0186491116167,152.02443300139376,169,-2480,1,13
156,body,body,16_thin,left,16,b/16.jpg,1756887584254,1756887590286,6032,541.7465177610744,111.34147751206069,596.6376244153479,214.11265898772785,174,-1140,0,9
