trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,dwell_time,first_fixation,regression_count
18,food,food,9_high_calorie,left,9,f/9.jpg,1756767780631,1756767786660,6029,0,0,0
21,food,food,18_high_calorie,left,18,f/18.jpg,1756767789465,1756767795503,6038,0,0,0
24,food,food,5_low_calorie,left,5,f/5.jpg,1756767798720,1756767804747,6027,0,0,0
27,food,food,7_low_calorie,left,7,f/7.jpg,1756767807564,1756767813575,6011,0,0,0
30,food,food,6_low_calorie,left,6,f/6.jpg,1756767816793,1756767822826,6033,0,0,0
33,food,food,3_low_calorie,left,3,f/3.jpg,1756767825838,1756767831847,6009,1079.2131489972123,414.99976915163626,1058.0658308041925,191.71046188575505,16,80,1,3
36,food,food,13_high_calorie,left,13,f/13.jpg,1756767835059,1756767841080,6021,0,0,0
39,food,food,10_high_calorie,left,10,f/10.jpg,1756767843887,1756767849917,6030,0,0,0
42,food,food,1_low_calorie,left,1,f/1.jpg,1756767853131,1756767859154,6023,0,0,0
45,food,food,17_high_calorie,left,17,f/17.jpg,1756767862362,1756767868391,6029,0,0,0
48,food,food,16_high_calorie,left,16,f/16.jpg,1756767871208,1756767877218,6010,0,0,0
51,food,food,14_high_calorie,left,14,f/14.jpg,1756767880422,1756767886446,6024,1165.435079862155,224.536959613644,1695.341549957304,423.3324388659546,5,-20,-1,0
54,food,food,4_low_calorie,left,4,f/4.jpg,1756767889665,1756767895712,6047,1767.8451125885067,279.01763775392055,981.8509638480529,988.0212438946826,241,2020,0,7
57,food,food,2_low_calorie,left,2,f/2.jpg,1756767898737,1756767904762,6025,970.4287231107872,925.4585642005986,1554.879746838727,319.0029266709324,235,720,0,20
60,food,food,8_low_calorie,left,8,f/8.jpg,1756767907575,1756767913612,6037,1142.653514313414,395.2399963334526,981.4845148271525,474.9085727536111,260,900,1,32
63,food,food,11_high_calorie,left,11,f/11.jpg,1756767916837,1756767922889,6052,1162.1843485723398,656.5917339862232,909.2111009320996,610.1111473456561,196,-880,-1,5
66,food,food,12_high_calorie,left,12,f/12.jpg,1756767925710,1756767931747,6037,1000.1016941610982,731.2643222266595,743.420909978924,854.1562375321462,242,-1020,-1,7
69,food,food,20_high_calorie,left,20,f/20.jpg,1756767934758,1756767940775,6017,635.1476941392399,766.3191019103629,1253.4480592410605,253.77919120465657,222,-780,1,17
72,food,food,19_high_calorie,left,19,f/19.jpg,1756767943797,1756767949834,6037,1528.614628548102,412.53339831310655,976.7114508919803,554.8601996087787,198,-1000,0,17
75,food,food,15_high_calorie,left,15,f/15.jpg,1756767952856,1756767958872,6016,1028.053611751644,480.56121290471543,945.0662168047045,429.15104367811136,244,-3320,-1,12
87,body,body,8_fat,left,8,b/8.jpg,1756768035728,1756768041738,6010,679.0784872548483,819.9594755783694,1120.9524360690789,-23.22984598655833,98,0,1,4
90,body,body,4_fat,left,4,b/4.jpg,1756768044762,1756768050787,6025
93,body,body,14_thin,left,14,b/14.jpg,1756768053992,1756768060031,6039
96,body,body,10_fat,left,10,b/10.jpg,1756768062854,1756768068865,6011
