trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples,dwell_time,first_fixation,regression_count
18,food,food,2_low_calorie,left,2,f/2.jpg,1756884240546,1756884246645,6099,662.677725006024,376.22125667447864,662.6777250060242,376.22125667447864,41,0,1,19
21,food,food,4_low_calorie,left,4,f/4.jpg,1756884249449,1756884255601,6152,600.4486588857412,343.93259029131303,648.6495048246217,368.94246318412826,51,-40,-1,23
24,food,food,15_high_calorie,left,15,f/15.jpg,1756884258844,1756884264954,6110,662.6777250060242,376.22125667447864,662.6777250060242,376.22125667447864,49,0,-1,23
27,food,food,3_low_calorie,left,3,f/3.jpg,1756884268158,1756884274266,6108,609.871918363141,349.41299224348444,633.9992637439233,361.9318978655884,50,-500,-1,23
30,food,food,5_low_calorie,left,5,f/5.jpg,1756884277070,1756884283192,6122,651.2221997963048,370.8683269493713,651.2221997963048,370.86832694937124,53,-520,1,24
33,food,food,14_high_calorie,left,14,f/14.jpg,1756884285998,1756884292155,6157,579.1068490812368,333.4499845972133,651.2221997963048,370.86832694937124,48,500,1,21
36,food,food,18_high_calorie,left,18,f/18.jpg,1756884295360,1756884301531,6171,579.1068490812368,333.4499845972133,579.1068490812366,333.4499845972133,53,520,1,24
39,food,food,13_high_calorie,left,13,f/13.jpg,1756884304539,1756884310646,6107,609.871918363141,349.41299224348444,579.1068490812368,333.4499845972133,32,300,1,9
42,food,food,8_low_calorie,left,8,f/8.jpg,1756884313851,1756884320010,6159,609.871918363141,349.41299224348444,651.2221997963048,370.86832694937124,51,-520,-1,23
45,food,food,11_high_calorie,left,11,f/11.jpg,1756884322815,1756884328965,6150,579.1068490812368,333.4499845972133,633.9992637439233,361.9318978655884,51,520,1,23
48,food,food,1_low_calorie,left,1,f/1.jpg,1756884331973,1756884338134,6161,651.2221997963048,370.8683269493713,633.9992637439233,361.9318978655883,52,-500,1,24
51,food,food,16_high_calorie,left,16,f/16.jpg,1756884341140,1756884347307,6167,662.6777250060242,376.22125667447864,662.6777250060242,376.22125667447864,45,0,-1,20
54,food,food,10_high_calorie,left,10,f/10.jpg,1756884350512,1756884356669,6157,600.4486588857412,343.93259029131303,600.4486588857412,343.93259029131303,53,0,1,24
57,food,food,6_low_calorie,left,6,f/6.jpg,1756884359475,1756884365577,6102,628.0238802990071,358.2404881944227,662.677725006024,376.22125667447864,51,0,-1,24
60,food,food,9_high_calorie,left,9,f/9.jpg,1756884368782,1756884374898,6116,600.4486588857412,343.93259029131303,648.6495048246217,368.94246318412826,51,40,1,23
63,food,food,17_high_calorie,left,17,f/17.jpg,1756884377903,1756884384038,6135,662.6777250060242,376.22125667447864,648.6495048246217,368.9424631841283,52,20,-1,24
66,food,food,12_high_calorie,left,12,f/12.jpg,1756884386841,1756884392936,6095,662.6777250060242,376.22125667447864,648.6495048246217,368.94246318412826,52,20,-1,24
69,food,food,19_high_calorie,left,19,f/19.jpg,1756884395943,1756884402035,6092,579.1068490812368,333.4499845972133,651.2221997963048,370.86832694937124,48,500,1,20
72,food,food,7_low_calorie,left,7,f/7.jpg,1756884404838,1756884410993,6155,579.1068490812368,333.4499845972133,633.9992637439233,361.9318978655884,51,-520,-1,23
75,food,food,20_high_calorie,left,20,f/20.jpg,1756884413997,1756884420118,6121,651.2221997963048,370.8683269493713,609.871918363141,349.41299224348444,51,480,-1,24
87,body,body,21_thin,left,21,b/21.jpg,1756884523583,1756884529690,6107,649.5703857704195,351.3413525133798,649.5703857704193,366.1618647151231,51,1000,1,0
90,body,body,13_thin,left,13,b/13.jpg,1756884532495,1756884538646,6151,649.4296142295806,352.9851525748344,649.4296142295808,352.9851525748344,53,1040,1,0
93,body,body,10_fat,left,10,b/10.jpg,1756884541649,1756884547765,6116,649.4296142295807,363.3037656936594,649.4296142295806,352.9851525748344,48,-920,-1,0
96,body,body,6_fat,left,6,b/6.jpg,1756884550974,1756884557127,6153,649.4296142295806,363.3037656936594,649.4296142295808,370.6695496657471,50,-980,-1,0
99,body,body,5_fat,left,5,b/5.jpg,1756884559930,1756884566050,6120,649.4296142295808,339.82776445427146,649.4296142295808,370.6695496657471,52,-1020,-1,0
