trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
18,food,food,low_calorie,left,1,f/1.jpg,1756527105177,1756527111984,6807,1379.7593148909966,640.0541744497039,1085.7642417027369,482.8529875942224,12
21,food,food,low_calorie,left,2,f/2.jpg,1756527115017,1756527121484,6467,1028.9937457708777,457.45269134504156,860.022682316173,702.3524423872678,13
24,food,food,low_calorie,left,3,f/3.jpg,1756527124513,1756527131310,6797,883.7956760019423,678.9648455299202,812.9201948599645,609.5395612204683,13
27,food,food,low_calorie,left,4,f/4.jpg,1756527134334,1756527140942,6608,863.4753024685039,604.0141959489251,1005.1600453123741,604.0045207606313,12
30,food,food,low_calorie,left,5,f/5.jpg,1756527143960,1756527150827,6867,949.628460699233,165.18567512668173,962.0108387258048,223.67113259746077,10
33,food,food,low_calorie,left,6,f/6.jpg,1756527153843,1756527160886,7043,974.7557613680729,380.6705508101346,811.4820875912051,351.73920540642143,9
36,food,food,low_calorie,left,7,f/7.jpg,1756527163892,1756527170871,6979,657.5630604645612,432.9562687327384,613.5689238769265,814.541176439713,5
39,food,food,low_calorie,left,8,f/8.jpg,1756527173887,1756527181256,7369,688.2399358907012,905.5881191268784,794.0479631186907,902.7488716238635,9
42,food,food,high_calorie,left,9,f/9.jpg,1756527184274,1756527191225,6951,749.6302035375467,845.6127653617357,849.6914904756698,866.6454612083285,9
45,food,food,high_calorie,left,10,f/10.jpg,1756527194253,1756527201580,7327,824.0389598138884,663.3083220108009,639.7999144235989,512.1138114158213,8
48,food,food,high_calorie,left,11,f/11.jpg,1756527204599,1756527211875,7276,753.8142815921732,847.4415882638436,808.8220697681107,1000.3337263627965,7
51,food,food,high_calorie,left,12,f/12.jpg,1756527214894,1756527221726,6832,704.0498986584723,791.7628109538784,807.7794060039753,1083.1647046112985,8
54,food,food,high_calorie,left,13,f/13.jpg,1756527224745,1756527232098,7353,852.7218112687239,1085.4212978732783,1053.496375912146,1075.7572593557961,7
57,food,food,high_calorie,left,14,f/14.jpg,1756527235124,1756527242025,6901,959.1498864714481,981.4565812342938,980.9278987717646,1353.2941286952118,8
60,food,food,high_calorie,left,15,f/15.jpg,1756527245055,1756527251974,6919,920.1567834290181,1052.5806706380965,866.9665739597198,932.5765769632718,6
63,food,food,high_calorie,left,16,f/16.jpg,1756527254993,1756527261733,6740,881.2979113100837,613.3255528342409,1130.0230747833168,1225.6598715198716,8
66,food,food,high_calorie,left,17,f/17.jpg,1756527264756,1756527271567,6811,1036.5363089335835,1016.8314113196619,932.4215822199585,948.1089784437175,9
69,food,food,high_calorie,left,18,f/18.jpg,1756527274588,1756527281276,6688,878.5446701824532,955.4449172698141,498.94621551567724,364.75270152163824,10
72,food,food,high_calorie,left,19,f/19.jpg,1756527284292,1756527291265,6973,417.5961458854576,176.94585202436852,1044.3154666181285,1017.9855837511548,9
75,food,food,high_calorie,left,20,f/20.jpg,1756527294289,1756527301084,6795,924.5502102240797,686.5298302801463,1121.6859978190787,1323.0035229902728,8
81,body,body,fat,left,1,b/1.jpg,1756527322878,1756527330522,7644,759.8827845314505,693.9033726687094,962.2489402492157,675.138446673704,11
84,body,body,fat,left,2,b/2.jpg,1756527333550,1756527340370,6820,1032.5421968849864,696.3122840859133,953.4843838718713,994.6317898572245,8
87,body,body,fat,left,3,b/3.jpg,1756527343400,1756527350002,6602,1141.6807621736561,1191.8997043166257,1222.307817396654,1122.0214847481352,8
90,body,body,fat,left,4,b/4.jpg,1756527353016,1756527359684,6668,1312.5086929263696,1117.378055557602,902.4285415818922,749.4847932792492,9
93,body,body,fat,left,5,b/5.jpg,1756527362701,1756527369624,6923,881.1424696622514,884.4157645101121,957.2460448232663,514.6455227292929,9
96,body,body,fat,left,6,b/6.jpg,1756527372639,1756527379752,7113,1028.035401417975,850.1499099656085,1065.5878200094905,1010.9837911095433,9
99,body,body,fat,left,7,b/7.jpg,1756527382776,1756527389533,6757,1007.6352712175749,911.9671304963512,1155.7273432910051,965.7547284796661,9
102,body,body,fat,left,8,b/8.jpg,1756527392554,1756527399640,7086,1050.051977014928,1036.3155542128854,982.821345113675,918.8291455906635,8
105,body,body,fat,left,9,b/9.jpg,1756527402664,1756527409958,7294,1077.9603512692506,996.7697361117891,908.0758681782038,681.8640751884424,8
108,body,body,fat,left,10,b/10.jpg,1756527412985,1756527420175,7190,1014.977949535684,846.8295283795565,828.3318376995526,507.6476604710394,9
111,body,body,fat,left,11,b/11.jpg,1756527423194,1756527429918,6724,960.0494016685177,871.6449197921576,772.6362014755833,381.9625751823921,9
114,body,body,thin,left,12,b/12.jpg,1756527432937,1756527440158,7221,1038.5661362560181,608.2258838191799,1238.6685200168815,1350.638829959005,9
117,body,body,thin,left,13,b/13.jpg,1756527443183,1756527450371,7188,1151.729435198861,1370.555191891199,866.273800592515,843.1048246273313,7
120,body,body,thin,left,14,b/14.jpg,1756527453380,1756527460204,6824,960.6700382179939,950.3010250985335,1192.965357882405,1185.850250710667,8
123,body,body,thin,left,15,b/15.jpg,1756527463227,1756527470227,7000,1256.1257638269822,1152.0328629895723,1371.9114852232078,1205.129141592234,8
126,body,body,thin,left,16,b/16.jpg,1756527473244,1756527479963,6719,1030.2265969485395,893.0523743696654,1010.8785697707743,883.5822132154842,8
129,body,body,thin,left,17,b/17.jpg,1756527482979,1756527489727,6748,897.9405742241221,844.5187495917379,1091.1527922743735,496.1133862819604,8
132,body,body,thin,left,18,b/18.jpg,1756527492745,1756527499638,6893,1095.3859016658585,446.087258057854,701.5276773520425,618.0781981169916,9
135,body,body,thin,left,19,b/19.jpg,1756527502660,1756527509684,7024,754.6953994895554,698.0119057349,934.5599524645874,940.0141296528691,8
138,body,body,thin,left,20,b/20.jpg,1756527512699,1756527519543,6844,956.0870501155061,683.3004000442198,865.1593909054463,589.2788412507902,10
141,body,body,thin,left,21,b/21.jpg,1756527522560,1756527529361,6801,867.5081209410629,582.9935970829247,1165.2447024729206,967.8959596551933,9
144,body,body,thin,left,22,b/22.jpg,1756527532385,1756527539442,7057,1036.071450008244,816.8613912715651,825.6744658434822,573.661779111952,9
147,body,body,thin,left,23,b/23.jpg,1756527542452,1756527549481,7029,612.6915981529568,563.1102272464727,991.2847598724309,1064.0971096523444,9
150,body,body,thin,left,24,b/24.jpg,1756527552501,1756527559229,6728,812.2137549718318,1006.8431426983664,1108.758448407113,736.9461270541541,8
153,body,body,thin,left,25,b/25.jpg,1756527562259,1756527569034,6775,1140.6133847963556,1099.0161553479886,1093.6515452478998,771.9633038588779,8


# 眼动指标汇总
subject_id,f_gaze_time,f_first_gaze,f_regressive,b_gaze_time,b_first_gaze,b_regressive
eye-001,0,0,0,0,0,0
