trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
18,food,food,high_calorie,left,13,f/13.jpg,1756476242813,1756476249155,6342,650.0095584923203,369.00583650149485,650.0005020749031,369.00023680653715,15
21,food,food,high_calorie,left,16,f/16.jpg,1756476252415,1756476258722,6307,650.0003972460594,369.0001932693147,649.9999963882283,368.9999981048461,15
24,food,food,high_calorie,left,14,f/14.jpg,1756476262002,1756476268653,6651,649.9999984616977,368.9999991394556,649.9999999606995,368.9999999812377,16
27,food,food,high_calorie,left,20,f/20.jpg,1756476271866,1756476278387,6521,649.9999999713489,368.99999998594564,650.0000000000646,369.0000000000394,16
30,food,food,high_calorie,left,12,f/12.jpg,1756476281596,1756476288305,6709,649.9999999999541,368.9999999999822,650.000000000002,369.000000000001,16
33,food,food,high_calorie,left,9,f/9.jpg,1756476291309,1756476297729,6420,650.0000000000011,369.00000000000057,649.9999999999999,368.99999999999994,11
36,food,food,low_calorie,left,2,f/2.jpg,1756476300939,1756476307504,6565,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,13
39,food,food,high_calorie,left,11,f/11.jpg,1756476310557,1756476317942,7385,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,9
42,food,food,high_calorie,left,18,f/18.jpg,1756476320993,1756476327822,6829,649.9999999999999,368.99999999999994,649.9999999999999,368.99999999999994,7
45,food,food,low_calorie,left,8,f/8.jpg,1756476331034,1756476337645,6611,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,12
48,food,food,low_calorie,left,4,f/4.jpg,1756476340502,1756476347050,6548,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,10
51,food,food,high_calorie,left,15,f/15.jpg,1756476350466,1756476357008,6542,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,13
54,food,food,high_calorie,left,10,f/10.jpg,1756476360126,1756476366562,6436,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,14
57,food,food,low_calorie,left,6,f/6.jpg,1756476369372,1756476375983,6611,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,15
60,food,food,low_calorie,left,1,f/1.jpg,1756476378948,1756476385563,6615,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,12
63,food,food,low_calorie,left,7,f/7.jpg,1756476388571,1756476395263,6692,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,13
66,food,food,high_calorie,left,17,f/17.jpg,1756476398071,1756476404542,6471,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,14
69,food,food,high_calorie,left,19,f/19.jpg,1756476407754,1756476414218,6464,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,13
72,food,food,low_calorie,left,5,f/5.jpg,1756476417154,1756476423985,6831,650.0000000000001,369.00000000000006,650,369,12
75,food,food,low_calorie,left,3,f/3.jpg,1756476427194,1756476433727,6533,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,15
78,body,body,fat,left,3,b/3.jpg,1756476442321,1756476449056,6735,650.0000000000001,369.00000000000006,650.0000000000001,369.00000000000006,12
81,body,body,fat,left,5,b/5.jpg,1756476452068,1756476458631,6563,649.9999999999999,368.99999999999994,649.9999999999999,368.99999999999994,12
84,body,body,fat,left,4,b/4.jpg,1756476461451,1756476467875,6424,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,10
87,body,body,thin,left,13,b/13.jpg,1756476471086,1756476477718,6632,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,14
90,body,body,fat,left,8,b/8.jpg,1756476481175,1756476487665,6490,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,13
93,body,body,thin,left,15,b/15.jpg,1756476490475,1756476496981,6506,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,14
96,body,body,thin,left,20,b/20.jpg,1756476499788,1756476506530,6742,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,14
99,body,body,thin,left,25,b/25.jpg,1756476509655,1756476516153,6498,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,8
102,body,body,thin,left,19,b/19.jpg,1756476518963,1756476525690,6727,649.9999999999999,368.99999999999994,649.9999999999999,368.99999999999994,11
105,body,body,fat,left,9,b/9.jpg,1756476528702,1756476535728,7026,650.0000000000001,369.00000000000006,650.0000000000001,369.00000000000006,13
108,body,body,thin,left,16,b/16.jpg,1756476538541,1756476545683,7142,649.9999999999999,368.99999999999994,649.9999999999999,368.99999999999994,12
111,body,body,thin,left,14,b/14.jpg,1756476548933,1756476555358,6425,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,13
114,body,body,thin,left,23,b/23.jpg,1756476558779,1756476565303,6524,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,14
117,body,body,fat,left,10,b/10.jpg,1756476568438,1756476574936,6498,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,13
120,body,body,fat,left,1,b/1.jpg,1756476578144,1756476585034,6890,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,14
123,body,body,fat,left,7,b/7.jpg,1756476588492,1756476595335,6843,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,13
126,body,body,thin,left,22,b/22.jpg,1756476598447,1756476605283,6836,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,13
129,body,body,thin,left,21,b/21.jpg,1756476608292,1756476615047,6755,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,13
132,body,body,fat,left,11,b/11.jpg,1756476617984,1756476624395,6411,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,12
135,body,body,thin,left,24,b/24.jpg,1756476627406,1756476634165,6759,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,14
138,body,body,thin,left,12,b/12.jpg,1756476637017,1756476643702,6685,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,14
141,body,body,fat,left,6,b/6.jpg,1756476646716,1756476653131,6415,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,13
144,body,body,thin,left,17,b/17.jpg,1756476656143,1756476662592,6449,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,14
147,body,body,thin,left,18,b/18.jpg,1756476666039,1756476672601,6562,649.9999999999999,368.99999999999994,650.0000000000001,369.00000000000006,12
150,body,body,fat,left,2,b/2.jpg,1756476675609,1756476682292,6683,650.0000000000001,369.00000000000006,649.9999999999999,368.99999999999994,13
