trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
15,food,food,high_calorie,left,17,f/17.jpg,1756272562937,1756272568952,6015,1083.845929718525,429.8435541879327,1028.4433168388603,461.8050786574319,215
18,food,food,high_calorie,left,14,f/14.jpg,1756272571765,1756272577782,6017,955.8529175598203,516.7484102218867,1048.1565474370864,481.6357271825226,246
21,food,food,high_calorie,left,15,f/15.jpg,1756272580999,1756272587023,6024,921.3714540769103,415.8459276222143,484.444290421343,470.24296820048903,249
24,food,food,low_calorie,left,1,f/1.jpg,1756272590036,1756272596049,6013,653.3841366769968,486.62719385246123,999.3631456088827,437.92503122494304,240
27,food,food,high_calorie,left,13,f/13.jpg,1756272599060,1756272605093,6033,900.4046527581295,443.23543617991675,776.5831100353018,548.7159813196552,281
30,food,food,high_calorie,left,16,f/16.jpg,1756272608308,1756272614332,6024,760.0232314802086,489.00510633682615,678.5363181682281,542.7590139518626,289
33,food,food,low_calorie,left,7,f/7.jpg,1756272617544,1756272623559,6015,762.9343238081491,570.3733894268884,1108.3791477775374,553.7914789597173,278
36,food,food,high_calorie,left,9,f/9.jpg,1756272626373,1756272632388,6015,1012.9205934888481,459.1407763126183,1054.2026433231374,537.8054486722447,281
39,food,food,high_calorie,left,10,f/10.jpg,1756272635396,1756272641410,6014,977.7932606510344,488.7242729858387,605.7143782200608,478.72229127994825,275
42,food,food,low_calorie,left,4,f/4.jpg,1756272644422,1756272650441,6019,704.3318251239721,479.0825363479336,1057.5506919909035,542.391600700256,256
45,food,food,low_calorie,left,3,f/3.jpg,1756272653654,1756272659666,6012,989.0109421258079,512.4390214494362,1048.409399266904,455.66307660846377,253
48,food,food,low_calorie,left,5,f/5.jpg,1756272662678,1756272668689,6011,934.5646405315866,464.09572370669343,622.4072775043492,608.2520780319315,266
51,food,food,low_calorie,left,6,f/6.jpg,1756272671500,1756272677520,6020,770.7374732775294,485.52387188779096,1046.489537271128,503.1573273565004,268
54,food,food,high_calorie,left,19,f/19.jpg,1756272680329,1756272686339,6010,941.2453968278713,506.63864691858856,888.7683339703457,419.82362413662946,269
57,food,food,high_calorie,left,11,f/11.jpg,1756272689156,1756272695173,6017,800.0998077186715,423.7099211905539,1058.543094460451,667.8163263900531,269
60,food,food,high_calorie,left,18,f/18.jpg,1756272698378,1756272704395,6017,1064.6824594194336,604.1762152560244,1037.5658874984244,624.1129933500572,232
63,food,food,high_calorie,left,12,f/12.jpg,1756272707412,1756272713429,6017,908.9256778434168,714.6153652261762,736.5749656638867,534.7377103887101,244
66,food,food,high_calorie,left,20,f/20.jpg,1756272716443,1756272722465,6022,886.9368215027065,531.2732405444696,791.2138435947522,660.3004004510178,243
69,food,food,low_calorie,left,2,f/2.jpg,1756272725475,1756272731488,6013,795.9541254645068,561.9614817288754,1109.4346954181062,521.5184657011089,269
72,food,food,low_calorie,left,8,f/8.jpg,1756272734504,1756272740516,6012,1036.0970662985435,529.6075938404252,1088.1540560608548,599.320343027622,286
75,body,body,fat,left,1,b/1.jpg,1756272746072,1756272752097,6025,1008.1249098053354,573.9311184601783,1081.6966424656462,526.6435847547125,241
78,body,body,thin,left,14,b/14.jpg,1756272755306,1756272761321,6015,1023.6496676185778,542.6071278496318,722.4981740228719,471.87983432938864,253
81,body,body,fat,left,10,b/10.jpg,1756272764542,1756272770569,6027,819.2787347512788,486.3231381887793,1026.2085876692531,428.18678436573805,239
84,body,body,thin,left,22,b/22.jpg,1756272773390,1756272779407,6017,978.2510191946689,469.31202510261477,879.5653897405872,492.5689895199518,269
87,body,body,thin,left,15,b/15.jpg,1756272782227,1756272788240,6013,832.1203824993984,599.931298009824,836.9646798503495,521.6567895930998,286
90,body,body,fat,left,11,b/11.jpg,1756272791260,1756272797274,6014,884.8075055843491,492.6628765944879,986.6761150436045,570.3595587607268,266
93,body,body,thin,left,20,b/20.jpg,1756272800093,1756272806106,6013,964.428293005473,537.0943027066709,836.1064163804626,530.5387745489422,275
96,body,body,thin,left,12,b/12.jpg,1756272808919,1756272814934,6015,883.9192823880605,490.47551336862193,1034.426567954465,453.4143365416058,287
99,body,body,thin,left,17,b/17.jpg,1756272817945,1756272823990,6045,1028.89469980785,448.3061871028441,762.8110349504659,480.5391880011235,290
