trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples,dwell_time,first_fixation,regression_count
18,food,food,20_high_calorie,left,20,f/20.jpg,1756874714069,1756874720103,6034,932.1079179070465,316.0190553087637,892.7660074633147,392.2043633854948,11,-220,-1,0
21,food,food,18_high_calorie,left,18,f/18.jpg,1756874723324,1756874729372,6048,871.0515744268936,395.3934375408073,1064.0715643125254,371.8816154493073,5,-80,-1,0
24,food,food,1_low_calorie,left,1,f/1.jpg,1756874732199,1756874738232,6033,1054.1010302172551,391.3303062780693,922.0896353675531,345.5990909378584,15,280,0,0
27,food,food,10_high_calorie,left,10,f/10.jpg,1756874741240,1756874747279,6039,928.3343913649609,346.19960937536734,832.9569175239186,377.06383910618405,10,-160,-1,0
30,food,food,6_low_calorie,left,6,f/6.jpg,1756874750306,1756874756353,6047,852.3332077009806,348.1844962022764,974.9073154753625,402.1343643137147,11,220,1,0
33,food,food,4_low_calorie,left,4,f/4.jpg,1756874759379,1756874765414,6035,960.1487810984075,386.0727450931439,901.6277837322252,312.46877333544757,26,520,1,0
36,food,food,15_high_calorie,left,15,f/15.jpg,1756874768633,1756874774673,6040,871.7040963075439,328.730365068805,856.3099757629066,381.1531594383879,7,-140,-1,0
39,food,food,9_high_calorie,left,9,f/9.jpg,1756874777682,1756874783705,6023,857.461064605634,379.87726779099233,1045.3655672114605,402.08574466759876,8,-140,-1,0
42,food,food,8_low_calorie,left,8,f/8.jpg,1756874786929,1756874792967,6038,1047.3358304809392,377.9730647631743,764.3090129615227,366.0248751018787,14,240,0,0
45,food,food,11_high_calorie,left,11,f/11.jpg,1756874796190,1756874802231,6041,787.4363008030584,345.9589345848064,870.6159941926505,360.66254695656164,11,-200,-1,0
48,food,food,5_low_calorie,left,5,f/5.jpg,1756874805250,1756874811289,6039,877.9575447280979,387.11790534846403,730.9917155871289,388.208984558552,17,260,1,0
51,food,food,12_high_calorie,left,12,f/12.jpg,1756874814508,1756874820562,6054,734.1406669392476,401.24014033927944,980.2855226127206,374.16455460643806,16,-320,-1,0
54,food,food,17_high_calorie,left,17,f/17.jpg,1756874823782,1756874829828,6046,916.2202945946572,390.82253773536445,981.459529073198,356.94790094042514,6,-120,-1,0
57,food,food,13_high_calorie,left,13,f/13.jpg,1756874832842,1756874838879,6037,925.7875573478271,348.1861925653938,993.2231148581666,360.3904834716929,13,-260,-1,0
60,food,food,7_low_calorie,left,7,f/7.jpg,1756874841702,1756874847761,6059,986.7214233735533,356.79832411287236,917.9806568052178,386.3640438566712,20,380,1,0
63,food,food,16_high_calorie,left,16,f/16.jpg,1756874850789,1756874856811,6022,943.9339764786316,402.0820403592372,888.7545685189157,373.91429939336143,16,-320,-1,0
66,food,food,2_low_calorie,left,2,f/2.jpg,1756874859631,1756874865664,6033,936.008201716816,359.1520707571175,794.2453158592599,414.0519635542485,26,460,1,0
69,food,food,19_high_calorie,left,19,f/19.jpg,1756874868689,1756874874758,6069,763.3653998165815,392.42201163891616,865.5558736091799,369.9585414486574,27,-380,-1,1
72,food,food,3_low_calorie,left,3,f/3.jpg,1756874877783,1756874883816,6033,821.1713304008384,357.9652842259552,1022.5264352912196,425.30705898857934,14,260,1,0
75,food,food,14_high_calorie,left,14,f/14.jpg,1756874886641,1756874892689,6048,1025.913008167855,387.94494112499825,898.3115119765228,374.5636673341562,15,-300,-1,0
87,body,body,12_thin,left,12,b/12.jpg,1756874957930,1756874963985,6055,835.6106980360233,306.27863555666994,857.5363808584361,291.4732776313229,15,220,0,0
