trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
18,food,food,high_calorie,left,14,f/14.jpg,1756361995710,1756362001749,6039,1164.6753153237112,344.9114983943825,1060.7581458288194,370.08348426044705,190
21,food,food,high_calorie,left,11,f/11.jpg,1756362004559,1756362010604,6045,882.5520325179888,373.25458951153416,1103.0970150509802,406.5200205137333,209
24,food,food,high_calorie,left,16,f/16.jpg,1756362013615,1756362019637,6022,999.6147004167616,367.77335281298645,930.4533770440619,380.2928954642451,189
27,food,food,low_calorie,left,5,f/5.jpg,1756362022447,1756362028485,6038,915.2024824331313,347.65329347949256,946.329495537483,297.1977908276983,196
30,food,food,high_calorie,left,13,f/13.jpg,1756362031503,1756362037536,6033,1046.0040926021313,295.35699455291916,1231.6839421669251,302.036497007585,273
33,food,food,low_calorie,left,7,f/7.jpg,1756362040348,1756362046381,6033,1166.4921341486838,332.4218000868925,633.2582242677938,193.71770299501392,270
36,food,food,low_calorie,left,2,f/2.jpg,1756362049188,1756362055216,6028,965.6210777064402,247.09219716202324,630.2063569648035,348.87088533272487,252
39,food,food,high_calorie,left,17,f/17.jpg,1756362058229,1756362064265,6036,734.7242637309286,271.09214331538755,1305.6770354305731,262.7381570333072,173
42,food,food,high_calorie,left,19,f/19.jpg,1756362067279,1756362073313,6034,1236.2007657212735,268.58920849646654,1533.1143449739,317.7525087972154,182
45,food,food,low_calorie,left,1,f/1.jpg,1756362076127,1756362082166,6039,1333.1956179618178,330.1642183777731,1248.9045865156484,681.8368463569714,168
48,food,food,high_calorie,left,10,f/10.jpg,1756362084975,1756362091009,6034,1308.3287289573311,529.5874575997489,1515.102413973403,401.48443453505905,211
51,food,food,low_calorie,left,3,f/3.jpg,1756362094223,1756362100260,6037,1506.3289074392333,427.6692998904249,1043.8802764211193,466.2412816611709,232
54,food,food,high_calorie,left,15,f/15.jpg,1756362103263,1756362109278,6015,1239.0154981845737,430.0402488861486,1351.1882610183716,457.020307008374,251
57,food,food,high_calorie,left,20,f/20.jpg,1756362112291,1756362118323,6032,1393.7428497025758,419.79150455118867,1528.9265148396864,392.6595836309617,247
60,food,food,low_calorie,left,6,f/6.jpg,1756362121343,1756362127375,6032,1246.479254887175,381.66175203292727,1120.6408963603346,352.75034448058284,219
63,food,food,high_calorie,left,12,f/12.jpg,1756362130393,1756362136417,6024,1170.6072367420425,403.9556410247269,1279.8216262397682,407.26897788716235,249
66,food,food,high_calorie,left,9,f/9.jpg,1756362139437,1756362145491,6054,1202.4069629948535,473.8080462432135,651.4488329732955,521.4308464023123,161
69,food,food,low_calorie,left,8,f/8.jpg,1756362148512,1756362154538,6026,863.8982294996315,488.45573181576475,730.3903278532498,604.7511122292406,249
72,food,food,high_calorie,left,18,f/18.jpg,1756362157758,1756362163782,6024,824.2922783651766,545.4377524592029,1109.9095309275167,433.06794895820644,243
75,food,food,low_calorie,left,4,f/4.jpg,1756362166595,1756362172613,6018,1130.5903874933742,418.9028339367066,1191.9069218453187,470.22185969423685,241
78,body,body,thin,left,24,b/24.jpg,1756362177167,1756362183196,6029,1132.6837143297562,469.5883318052938,830.5381070620872,350.5017607944058,241
81,body,body,fat,left,4,b/4.jpg,1756362186407,1756362192430,6023,924.5895507901091,377.89764768707545,944.505522254104,511.48363911828375,233
84,body,body,thin,left,13,b/13.jpg,1756362195242,1756362201280,6038,1020.4094936951484,505.32651980397895,938.4018836686693,427.11999476966224,199
87,body,body,thin,left,20,b/20.jpg,1756362204094,1756362210123,6029,961.3269026366721,438.0520709103706,639.688621858471,498.77473867500976,201
90,body,body,fat,left,10,b/10.jpg,1756362213336,1756362219369,6033,786.1077630856025,480.2680233516872,891.7372840352476,596.0812078085071,244
93,body,body,fat,left,3,b/3.jpg,1756362222592,1756362228617,6025,844.1825621611582,621.9976015876795,1007.5602480409027,542.2033452847844,245
96,body,body,thin,left,19,b/19.jpg,1756362231432,1756362237457,6025,807.2868140150823,523.944872382597,839.0308564833183,433.83084405173156,242
99,body,body,fat,left,7,b/7.jpg,1756362240683,1756362246711,6028,946.8780048999137,474.44486943905036,1126.9858821283717,452.00977976587654,241
