trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
18,food,food,low_calorie,left,8,f/8.jpg,1756302563515,1756302569566,6051,955.4233608651725,621.7258373235857,823.4532723247601,617.4018837921487,122
21,food,food,high_calorie,left,20,f/20.jpg,1756302572393,1756302578461,6068,980.1833943181628,523.3087810195825,1375.94890120721,872.9013920136604,124
24,food,food,low_calorie,left,6,f/6.jpg,1756302581481,1756302587545,6064,1032.8239376729448,795.2394844317678,729.7960868828218,553.8209106885759,122
27,food,food,high_calorie,left,15,f/15.jpg,1756302590569,1756302596615,6046,848.910175992291,497.1197486760276,1056.5313500307946,1072.6235243994397,124
30,food,food,low_calorie,left,2,f/2.jpg,1756302599832,1756302605883,6051,924.0612750302738,945.493491206275,956.1128173172652,545.1216273955996,123
33,food,food,high_calorie,left,17,f/17.jpg,1756302608728,1756302614785,6057,931.5791426952179,566.6931908212365,1272.5200266742688,617.3725330897638,121
36,food,food,high_calorie,left,18,f/18.jpg,1756302617606,1756302623644,6038,1187.0680300253048,563.0709346182847,1250.3296407928651,755.1178590439413,123
39,food,food,high_calorie,left,14,f/14.jpg,1756302626667,1756302632698,6031,1132.9897407438211,678.4005864420099,997.7283173808711,703.8516764713578,122
42,food,food,high_calorie,left,11,f/11.jpg,1756302635927,1756302641985,6058,901.6077565237322,656.8890735849477,1063.0442204216636,672.9323071625759,124
45,food,food,high_calorie,left,19,f/19.jpg,1756302644791,1756302650839,6048,994.0252734892723,702.3402521504144,1109.0903121438334,620.2678994806861,123
48,food,food,low_calorie,left,5,f/5.jpg,1756302653865,1756302659898,6033,962.5300913450178,624.7324972974642,732.851257542708,678.6485880654882,123
51,food,food,high_calorie,left,12,f/12.jpg,1756302662727,1756302668782,6055,755.9316800957644,669.4640304053346,1102.0000673700617,643.9805141888057,124
54,food,food,high_calorie,left,10,f/10.jpg,1756302671607,1756302677656,6049,946.4971425997331,680.0470621889491,849.2555255529605,661.3359101775385,123
57,food,food,high_calorie,left,9,f/9.jpg,1756302680473,1756302686523,6050,832.8463892718808,641.4410132075503,1105.1656188798056,863.1535084419413,123
60,food,food,low_calorie,left,3,f/3.jpg,1756302689751,1756302695796,6045,861.7775947194032,730.2803418939624,701.9292313256673,790.4985162155189,124
63,food,food,low_calorie,left,7,f/7.jpg,1756302698602,1756302704671,6069,661.4042580076887,696.713931119226,748.6090748383331,606.5004519306838,118
66,food,food,low_calorie,left,4,f/4.jpg,1756302707687,1756302713735,6048,807.9342961654067,581.9397304273336,782.1226458026912,640.5715908418442,111
69,food,food,high_calorie,left,13,f/13.jpg,1756302716552,1756302722990,6438,788.5554209224281,537.2455805804431,895.5586875865129,604.8144237643928,117
