trial_id,phase,image_type,image_attribute,image_position,original_index,image_src,start_time,end_time,duration,first_gaze_x,first_gaze_y,last_gaze_x,last_gaze_y,gaze_samples
18,food,food,low_calorie,left,2,f/2.jpg,1756286866455,1756286872538,6083,781.0069447807059,386.2899999655906,455.2901279254037,401.72899914922124,89
21,food,food,low_calorie,left,1,f/1.jpg,1756286875754,1756286881806,6052,547.7410415113636,349.9858403208911,868.0209790394906,365.7411617872018,95
24,food,food,high_calorie,left,20,f/20.jpg,1756286884812,1756286890961,6149,749.3607416546652,397.69514420546324,623.5627151074049,356.12105968916904,94
27,food,food,high_calorie,left,17,f/17.jpg,1756286893774,1756286899938,6164,729.6777693255461,284.80461869002374,528.4112471307859,335.7478665510597,93
30,food,food,high_calorie,left,11,f/11.jpg,1756286902759,1756286908863,6104,547.2850654526709,362.8232318948087,642.0783722359984,446.49796701610745,92
33,food,food,low_calorie,left,7,f/7.jpg,1756286912096,1756286918172,6076,663.6171094070144,384.1818005378662,913.2077973037622,384.77097444558336,96
36,food,food,high_calorie,left,18,f/18.jpg,1756286921387,1756286927465,6078,814.702550871877,369.4976653820679,674.0592176210986,397.1128283742683,90
39,food,food,high_calorie,left,9,f/9.jpg,1756286930286,1756286936356,6070,813.392550064225,333.6231806456798,850.719680465062,342.321136483681,95
42,food,food,high_calorie,left,19,f/19.jpg,1756286939570,1756286945641,6071,813.6132140847646,350.1676908325024,881.9481705867435,299.9485270440592,95
45,food,food,low_calorie,left,3,f/3.jpg,1756286948660,1756286954730,6070,914.1855883463834,309.69760896074587,869.228562320433,324.75429898803145,97
48,food,food,low_calorie,left,5,f/5.jpg,1756286957951,1756286964034,6083,792.5170152649581,301.47494017800386,889.793954684038,303.49162343005594,96
51,food,food,high_calorie,left,10,f/10.jpg,1756286967250,1756286973322,6072,714.6747698782016,308.39271756038005,504.11241561585854,372.64212297638454,103
54,food,food,high_calorie,left,13,f/13.jpg,1756286976533,1756286982600,6067,535.2939318752484,378.3196459495223,880.9337140616275,392.8182702602484,102
57,food,food,high_calorie,left,12,f/12.jpg,1756286985411,1756286991468,6057,857.519625501441,348.16157929957876,429.5010422438536,424.0036019721552,102
60,food,food,high_calorie,left,15,f/15.jpg,1756286994277,1756287000351,6074,614.1989337936448,381.8348116658028,476.58580107064455,337.3118137827189,95
63,food,food,low_calorie,left,8,f/8.jpg,1756287003563,1756287009622,6059,687.5979603142179,328.8920449529271,927.3876109484418,346.9876544871291,102
66,food,food,low_calorie,left,4,f/4.jpg,1756287012840,1756287018930,6090,822.3244874371567,321.6966472335522,845.6344112036271,339.8383597765967,100
69,food,food,low_calorie,left,6,f/6.jpg,1756287022145,1756287028224,6079,833.9621234441963,382.30234649067125,851.7244253929516,282.7443183184895,100
72,food,food,high_calorie,left,14,f/14.jpg,1756287031438,1756287037494,6056,804.1778946048054,322.4093802849569,516.2543597722155,361.83661063871983,87
75,food,food,high_calorie,left,16,f/16.jpg,1756287040314,1756287046417,6103,668.1484741372311,321.37753058618785,912.1215104411444,398.27964058437044,75
78,body,body,fat,left,4,b/4.jpg,1756287049205,1756287055323,6118,900.2747172984383,384.4346655062384,741.0537031595151,411.60275626609683,60
81,body,body,thin,left,13,b/13.jpg,1756287058356,1756287064434,6078,718.9180878878836,378.9829742452616,811.501475522482,344.09102584426796,83
84,body,body,fat,left,11,b/11.jpg,1756287067247,1756287073356,6109,935.5263455250025,345.63340497056925,870.6057783756072,376.368198065797,88
87,body,body,thin,left,16,b/16.jpg,1756287076176,1756287082251,6075,962.7132909820477,376.5698020760433,955.5011300366322,367.9331827654354,85
90,body,body,fat,left,5,b/5.jpg,1756287085066,1756287091140,6074,862.0713504061498,395.61607766496013,853.0624238596632,399.9310389579877,82
93,body,body,thin,left,22,b/22.jpg,1756287094167,1756287100238,6071,885.2483664830932,358.1134535126066,911.1581955430039,336.4665494875567,86
96,body,body,thin,left,15,b/15.jpg,1756287103457,1756287109617,6160,911.5339793396936,372.5698974918155,724.9469448212537,426.73314880174297,84
99,body,body,thin,left,12,b/12.jpg,1756287112438,1756287118547,6109,833.6270241724995,391.5383887462842,751.5159165851051,395.1291753793481,84
102,body,body,fat,left,7,b/7.jpg,1756287121557,1756287127651,6094,857.9048909221772,313.4345554289598,1008.4171765170993,303.5439177700953,86
105,body,body,thin,left,23,b/23.jpg,1756287130678,1756287136743,6065,903.5679825420813,321.78177641397247,962.1456169383501,353.6803280480572,86
108,body,body,fat,left,1,b/1.jpg,1756287139950,1756287146033,6083,1002.6848309086256,345.15410278636375,1118.0213053948796,355.2572698301918,84
111,body,body,thin,left,18,b/18.jpg,1756287149050,1756287155121,6071,1044.06344458594,338.3269413945967,796.9228055737544,405.58279839900507,86
114,body,body,thin,left,17,b/17.jpg,1756287158135,1756287164246,6111,898.4600047436402,402.02845094309384,916.0033868756007,396.9937358048079,82
117,body,body,fat,left,3,b/3.jpg,1756287167257,1756287173338,6081,897.8010871131515,354.82726767975356,956.4360744971069,409.21067833360013,82
